ticker,company,date,price,rally_probability,signal_confidence,anomaly_intensity,return_1d,return_3d,return_5d,return_10d,return_20d,result
2222.SR,Saudi Arabian Oil Co.,2022-01-20,25.172664642333984,0.5586572336161915,0.36990740740740746,0.43125,-0.009497772570820184,-0.006784199035500538,0.0013569761942322511,0.0013569761942322511,0.024423449918569373,FLAT
1150.SR,Alinma Bank,2022-01-24,19.335914611816406,0.567670839070091,0.37916666666666665,0.4479166666666667,0.012681221608138005,0.012681221608138005,0.08514510552214194,0.05434783895340778,0.262681221608138,BIG WIN
1140.SR,Bank Albilad,2022-01-24,25.917282104492188,0.5566015796129768,0.3555555555555555,0.63125,0.023765980871526038,0.023765980871526038,0.016453343067326376,-0.0018281410526254094,0.08592314462927919,FLAT
3020.SR,Yamama Cement Co.,2022-01-26,24.72513198852539,0.6018773709486067,0.41921296296296295,0.4916666666666667,0.0,0.0,0.014814754815402731,-0.00925921211686409,-0.038888798889770926,FLAT
7020.SR,Etihad Etisalat Co.,2022-01-30,27.91840934753418,0.5534654468815262,0.3296296296296297,0.4125,0.01718747470074211,0.031250121692633304,0.031250121692633304,0.057812489431955605,0.09062512745702134,BIG WIN
1050.SR,Banque Saudi Fransi,2022-01-30,20.705293655395508,0.660207619874517,0.4344907407407407,0.9416666666666667,0.0,-0.02485643962154982,-0.03824103773033061,-0.02485643962154982,0.01529634139702174,LOSS
4009.SR,Middle East Healthcare Co.,2022-01-30,33.656822204589844,0.6345804646260965,0.3729166666666667,0.8833333333333333,0.0176730325762382,0.016200279861551703,0.0014727527146864983,-0.04565533415528211,-0.05154640168451896,LOSS
4300.SR,Dar Alarkan Real Estate Develop,2022-02-09,10.65999984741211,0.6199926894104435,0.4564593677093523,0.8229166666666666,-0.013133151186904057,-0.037523416909558405,-0.022514050145735043,-0.016885582340742666,0.056285214827220376,FLAT
2222.SR,Saudi Arabian Oil Co.,2022-02-14,25.48006820678711,0.6030970276666369,0.5151878519496456,0.6375,0.0,0.01206432209133479,0.0522787290624509,0.11126003395191253,0.0388737271214219,BIG WIN
1150.SR,Alinma Bank,2022-02-16,22.383424758911133,0.595640907689936,0.6202546296296297,0.6645833333333333,0.0015650136369900203,0.09076678595571108,0.05477309134333397,0.11267595432300714,0.16588420245444513,BIG WIN
1140.SR,Bank Albilad,2022-02-17,28.238937377929688,0.5509469157795227,0.4413645485027665,0.42500000000000004,-0.0033556820324780468,0.0,-0.00838913753797954,-0.018456251178629146,0.04362420413829171,FLAT
4300.SR,Dar Alarkan Real Estate Develop,2022-02-21,10.960000038146973,0.629712923130613,0.32665284602816386,0.96875,-0.02189778925938224,-0.014598526172921567,0.0036496315432303916,0.01642338545157651,0.07299271787868733,FLAT
3020.SR,Yamama Cement Co.,2022-03-02,24.86249351501465,0.588797059690062,0.4391367208476496,0.7541666666666668,0.053407003103234985,0.06813998534879695,0.03867409757357576,0.03867409757357576,0.2007365954111462,WIN
4009.SR,Middle East Healthcare Co.,2022-03-07,32.36804962158203,0.5797368233706013,0.6087962962962963,0.7625000000000001,-0.001531509978090928,-0.009188470599604703,-0.019908156542829847,0.032159234610357634,-0.007656960621513775,WIN
7020.SR,Etihad Etisalat Co.,2022-03-09,31.7571964263916,0.6086324617185477,0.614471146079745,0.5604166666666667,0.002747040720983751,0.010988943668608142,0.16071401437016175,0.12362638204142407,0.11675799945429155,BIG WIN
4300.SR,Dar Alarkan Real Estate Develop,2022-03-13,11.420000076293945,0.560303572645508,0.35147365376406914,0.6583333333333333,0.007005247212924504,0.005253893655126296,0.03152361245815993,0.06129595486765549,-0.04203156678668041,BIG WIN
1180.SR,The Saudi National Bank,2022-03-21,44.1391487121582,0.6361204011353402,0.6769675925925925,0.6895833333333334,0.015714366829711945,0.021428485621537652,0.02999996629450319,0.0014285945162193503,0.0800000829673766,FLAT
1320.SR,Saudi Steel Pipe Co.,2022-03-24,22.870630264282227,0.5951868375223197,0.5322984355410949,0.8833333333333334,-0.002423191719449491,0.005654253007535637,0.019790010622313003,-0.01857841476258837,-0.02261709542743484,FLAT
4300.SR,Dar Alarkan Real Estate Develop,2022-03-27,12.119999885559082,0.6308918990964241,0.38539153027034956,0.7333333333333334,0.0,-0.08085804880278857,-0.07920792468742577,-0.09735976207241925,-0.07590759777069966,LOSS
1180.SR,The Saudi National Bank,2022-03-29,45.715545654296875,0.5658763760923452,0.45139103454065066,0.42500000000000004,-0.00965507838080859,-0.03310340005086754,-0.024827654343404282,0.03310348349507053,0.005068567770377674,WIN
3020.SR,Yamama Cement Co.,2022-03-29,29.670162200927734,0.611189460748065,0.34764879495605605,0.6208333333333333,0.006172653000088069,0.041666564881962964,0.030864036421352603,0.035493654741570735,0.06481472076812955,WIN
1050.SR,Banque Saudi Fransi,2022-03-30,21.853389739990234,0.5849325624454881,0.4330600908937563,0.75,-0.027173974708203485,-0.030797113149761635,-0.0018115692207790746,-0.012681159104060535,-0.01811604132500455,FLAT
1180.SR,The Saudi National Bank,2022-04-05,44.580535888671875,0.5876516583510937,0.47905182077978553,0.6895833333333334,0.001414535721497856,0.021216495586367845,0.059406050731954485,0.0449720703853671,0.11511399458521443,WIN
1080.SR,Arab National Bank,2022-04-06,17.826068878173828,0.5507014625091183,0.3897024583469567,0.8125,0.012089885784219323,0.044905014918691366,0.1142128916410603,0.14925089829931415,0.08267841815434496,BIG WIN
1140.SR,Bank Albilad,2022-04-06,30.7501220703125,0.6675349215132118,0.4040194847070619,0.9729166666666667,0.0015407594132708091,0.05084729362259588,0.15048753498342626,0.0950177150116116,-0.01386782715706314,BIG WIN
1320.SR,Saudi Steel Pipe Co.,2022-04-07,22.445730209350586,0.5794145115933689,0.6064814814814815,0.5062500000000001,-0.0049381259917231635,-0.03456790165420254,-0.012345569907343035,-0.004115133318439823,-0.042798253267093966,FLAT
1150.SR,Alinma Bank,2022-04-12,29.494279861450195,0.5665505198196884,0.4908689230329566,0.6208333333333335,-0.011876485635817002,-0.004681476641409166,-0.015474119469871539,-0.008278916470187858,-0.11500600413994322,FLAT
3020.SR,Yamama Cement Co.,2022-04-12,30.723264694213867,0.5571891103021357,0.3049892104006695,0.7250000000000001,0.04619967954733095,0.02831602674946021,0.020864499576882967,0.02831602674946021,-0.06706411704263993,WIN
7020.SR,Etihad Etisalat Co.,2022-04-13,38.387813568115234,0.592355216780072,0.44591174917492293,0.6645833333333334,0.0,-0.030681790515579843,-0.0454546222424721,-0.02840913890154506,-0.11590910784760411,LOSS
1320.SR,Saudi Steel Pipe Co.,2022-04-14,22.168624877929688,0.675934849248353,0.46815980113887296,0.9854166666666667,0.01666663225138576,-0.0008333660278502242,0.00833331612569288,0.01666663225138576,-0.055000006883056174,FLAT
4009.SR,Middle East Healthcare Co.,2022-04-17,35.689117431640625,0.6358983924806367,0.37133162464716724,0.9624999999999999,0.030555529427659378,0.013888983899420282,0.008333326207543568,-0.02499997862263037,-0.013888877012572465,LOSS
1180.SR,The Saudi National Bank,2022-04-20,46.840675354003906,0.6005850565048529,0.5349107180448767,0.5270833333333333,-0.004087139980920251,-0.0013624071402545956,0.02179843280422955,0.05040873843004512,-0.06948235695376548,BIG WIN
1050.SR,Banque Saudi Fransi,2022-04-20,22.28887367248535,0.6350174443084862,0.45370225155314386,0.9520833333333334,-0.023090524739065588,0.012433392387968034,-0.03730026273792897,-0.03730026273792897,-0.11367687710260732,LOSS
2222.SR,Saudi Arabian Oil Co.,2022-04-27,30.296001434326172,0.5934965906319978,0.3745742572512858,0.7583333333333335,0.012401479995693743,0.03607668931233832,0.025930269966374597,0.009470134092344207,0.026461879785920628,FLAT
4300.SR,Dar Alarkan Real Estate Develop,2022-05-09,11.140000343322754,0.6017505805185677,0.4977573977223937,0.7750000000000001,-0.023339337600440824,-0.05385999667669339,-0.05924603058760458,-0.01615801612462897,0.19389585106312857,FLAT
4300.SR,Dar Alarkan Real Estate Develop,2022-05-24,10.979999542236328,0.5904293917180039,0.564396006824681,0.5291666666666668,0.007286054709987555,0.06375234900937721,0.12021864330876708,0.25136615154354547,0.29326051013413634,BIG WIN
4009.SR,Middle East Healthcare Co.,2022-05-29,38.36580276489258,0.5680441256468705,0.317359403057595,0.6541666666666667,-0.029715735682258715,-0.019379827618864365,-0.02583977015848582,-0.07751931047545757,-0.1511628542863861,LOSS
1320.SR,Saudi Steel Pipe Co.,2022-05-29,21.614408493041992,0.6821902880549195,0.5780985184877148,0.8645833333333334,-0.008546902955522628,-0.013675221217462674,0.0,-0.05042730102561954,-0.16581194695634338,LOSS
1050.SR,Banque Saudi Fransi,2022-05-30,21.536672592163086,0.5641045785095704,0.33016645301067915,0.9312500000000001,-0.011029437486997917,-0.05514701030933311,-0.044117661385163376,-0.11541658315930003,-0.1528194109172638,LOSS
1050.SR,Banque Saudi Fransi,2022-06-06,20.586524963378906,0.6065588776689201,0.31231886194507646,0.7916666666666667,-0.026922985698122237,-0.015384497077252202,-0.0745896423585517,-0.08437175839606692,-0.05893775638666621,LOSS
4300.SR,Dar Alarkan Real Estate Develop,2022-06-07,13.739999771118164,0.6265769245073491,0.32447247578246285,0.8270833333333334,-0.004366773430994009,-0.02620084881180096,0.0043668428396062,0.03347889707494067,-0.1994177450335709,WIN
1080.SR,Arab National Bank,2022-06-08,19.51850700378418,0.5721127082454448,0.5902777777777778,0.6166666666666667,0.007999946058556473,-0.07200000312704025,-0.03999982801278845,-0.028799844898805604,-0.02423632059158909,LOSS
4300.SR,Dar Alarkan Real Estate Develop,2022-06-14,13.800000190734863,0.6111030152572157,0.30652658195422194,0.8104166666666667,0.036231883557196864,-0.05217393167227691,0.028985479203023967,-0.18985506154689147,-0.18405796570628674,LOSS
7020.SR,Etihad Etisalat Co.,2022-07-04,31.583860397338867,0.6200939680075398,0.4410085295919539,0.7416666666666667,0.0014125215841329641,-0.011299387603350697,0.0070623059707752844,0.04661025316746947,0.09322044594496104,WIN
1050.SR,Banque Saudi Fransi,2022-07-04,19.373201370239258,0.604852977890777,0.5639275792180662,0.7,-0.009355392173995503,0.014552821331444088,0.027027202645784953,0.07385073175639945,0.09705776342290151,BIG WIN
1180.SR,The Saudi National Bank,2022-07-06,43.01173782348633,0.5821439327618706,0.6047453703703703,0.6729166666666667,0.0,0.010558151650306602,0.03921564975522984,0.046757199318260056,0.10859723169354107,WIN
1150.SR,Alinma Bank,2022-07-13,23.591064453125,0.6027882740538706,0.4462779120550573,0.48958333333333337,-0.04047956617578574,0.03748138822196245,0.11844092482588042,0.14242909737242448,0.15310370398638096,BIG WIN
1140.SR,Bank Albilad,2022-07-13,26.596399307250977,0.5886689504560593,0.5953703703703703,0.7083333333333334,-0.0023753291070039984,0.045130607602186235,0.09738720252538458,0.17220906539240444,0.19714959072868643,BIG WIN
1320.SR,Saudi Steel Pipe Co.,2022-07-17,17.84574317932129,0.5735692201610101,0.38563693329395227,0.5291666666666667,0.0010351304130720163,0.04554873080827071,0.06107654204238022,0.14285708178299794,0.17701862988920092,BIG WIN
2222.SR,Saudi Arabian Oil Co.,2022-07-18,29.165912628173828,0.6159408827259598,0.30258564231643076,0.9583333333333333,0.006493676354548006,0.0038961927334284496,0.002597418224618453,0.04025978629208238,0.05064945919055619,WIN
3020.SR,Yamama Cement Co.,2022-07-18,22.802064895629883,0.5684173349566556,0.4115378183713068,0.7041666666666668,0.02008030381646808,0.08634538169407246,0.11847393471887435,0.20481931641294682,0.2590362287302834,BIG WIN
4009.SR,Middle East Healthcare Co.,2022-07-19,32.863731384277344,0.5781810463863756,0.5927568329195936,0.7229166666666667,-0.009049881428155215,0.0045248826759745064,0.024132707605196924,0.04977370943571868,0.016591236478572968,WIN
1080.SR,Arab National Bank,2022-07-20,19.74378204345703,0.6087427334800819,0.33728275586391615,0.6937500000000001,-0.006430900161794151,-0.035369709377295555,-0.02250819886879374,0.020900304769544853,0.03376200848810429,WIN
4300.SR,Dar Alarkan Real Estate Develop,2022-07-25,13.0,0.6303603965251355,0.37167107375977426,0.8687500000000001,-0.01384617732121396,-0.03230769817645729,0.00923076042762161,0.04000003521259021,0.12307695242074823,WIN
2222.SR,Saudi Arabian Oil Co.,2022-07-27,30.11286163330078,0.6244622184412052,0.3612347664149729,0.7416666666666667,-0.0012579323848042057,0.007547087588831269,0.0025155480696121835,0.0025155480696121835,-0.006993179295522345,FLAT
1320.SR,Saudi Steel Pipe Co.,2022-07-28,20.302764892578125,0.6394511563911168,0.31795234023644503,0.70625,0.004549581304741812,0.02729758177371666,0.02729758177371666,0.028207535612771117,0.046405766886473465,WIN
1180.SR,The Saudi National Bank,2022-08-01,45.93108367919922,0.6106235090352262,0.3151898711518754,0.5958333333333333,0.018361607493606158,0.009887000253642642,0.02824860774724902,0.02118655962622329,-0.004237262093667038,WIN
4009.SR,Middle East Healthcare Co.,2022-08-04,34.945594787597656,0.6491513240376128,0.34546101612905344,0.61875,-0.004255315432815876,-0.05815597758181679,-0.043971592805763904,-0.04539003128336916,-0.08085099322350131,LOSS
3020.SR,Yamama Cement Co.,2022-08-07,27.79288101196289,0.614829459732084,0.4356689626188325,0.4833333333333334,0.02141677636730499,0.029654035000165502,0.02141677636730499,-0.0016475340792565518,-0.019769379542522558,FLAT
2222.SR,Saudi Arabian Oil Co.,2022-08-09,30.150733947753906,0.6504606853253634,0.4508689932580192,0.6895833333333334,0.0012562890364347101,0.01633182073408923,0.0,-0.027239944563613006,-0.05890527306114979,LOSS
1080.SR,Arab National Bank,2022-08-11,20.410371780395508,0.5575725510787912,0.3014879329456965,0.48125000000000007,-0.003110388805142139,-0.004665489757743058,-0.018662519730793026,-0.006220777610284278,-0.05132188253469583,FLAT
1150.SR,Alinma Bank,2022-08-16,27.4534969329834,0.5693662337470381,0.4145909898299529,0.7270833333333334,0.023468029648580524,0.027379367923343834,0.001303709949304288,0.006518758173372108,-0.03129077567372418,FLAT
1320.SR,Saudi Steel Pipe Co.,2022-08-17,21.26340675354004,0.6343197044511832,0.504098863644181,0.6291666666666667,-0.009557012558766509,0.03301471840751313,-0.009557012558766509,0.022589041463295878,-0.05039096624919526,WIN
7020.SR,Etihad Etisalat Co.,2022-08-17,35.33110427856445,0.5948521551826257,0.4398144395193714,0.7833333333333334,-0.020202147802860226,-0.04040407966583737,-0.02651515028822038,-0.07575764937344498,-0.06818183045112969,LOSS
1140.SR,Bank Albilad,2022-08-18,33.67192840576172,0.6436109433810796,0.3862720700463829,0.6208333333333333,0.0,0.011257074119163546,0.020637723756510518,-0.058161398562166955,-0.026266544041426143,LOSS
7020.SR,Etihad Etisalat Co.,2022-08-25,34.79578399658203,0.555107563307649,0.3669883291916881,0.7312500000000001,-0.005128319819117544,-0.034615336546399256,-0.052564017389233775,-0.051282101880983255,-0.08974362347621101,LOSS
1140.SR,Bank Albilad,2022-08-25,34.36684036254883,0.6041177035287572,0.3456062385652017,0.5687500000000001,-0.007352819566878277,-0.040441173613987025,-0.07720577094549586,-0.0965072830564695,-0.12040433514658189,LOSS
1320.SR,Saudi Steel Pipe Co.,2022-08-29,21.706777572631836,0.6436033581632806,0.37132380174559404,0.8104166666666668,0.02468094177435054,-0.006808426583371774,-0.012765843778225094,-0.06382974610396308,-0.12936177459138154,LOSS
3020.SR,Yamama Cement Co.,2022-09-20,25.64087677001953,0.5551810630410575,0.5673611111111111,0.6583333333333333,-0.010714186885804944,-0.03571425383413063,0.0,0.0214285969326955,0.09999997024518859,WIN
4300.SR,Dar Alarkan Real Estate Develop,2022-09-20,15.100000381469727,0.6011560686425284,0.53677390063428,0.68125,0.0,0.02119203223444366,0.03178804835166549,0.15231782642092107,0.07947012087916394,BIG WIN
1080.SR,Arab National Bank,2022-09-28,18.85499382019043,0.5788906106328888,0.39461615269749717,0.4895833333333333,0.035353484774133026,0.055555403817348914,0.03366999995043218,0.030303030303030276,0.07239055553077156,WIN
3020.SR,Yamama Cement Co.,2022-09-28,25.64087677001953,0.5648768961257867,0.44049855067038135,0.8458333333333333,0.02678572756911235,0.03214285820552898,0.0214285969326955,0.10535717526863397,0.06964299582153188,BIG WIN
2222.SR,Saudi Arabian Oil Co.,2022-09-29,27.38177490234375,0.5769627477025211,0.45046056006595353,0.8,-0.0027895081170604685,-0.0027895081170604685,0.004184053202800575,-0.012552438238788488,-0.032078159167051146,FLAT
4009.SR,Middle East Healthcare Co.,2022-09-29,26.965112686157227,0.5835107881641942,0.4329963309393852,0.6395833333333334,0.09926468533830457,0.09007351731938185,0.12867649373279622,0.21507354384460875,0.1985292999426702,BIG WIN
1180.SR,The Saudi National Bank,2022-09-29,40.93575668334961,0.6531550079512042,0.37771230722356747,0.9291666666666667,-0.006339073771163162,0.00633916695857617,0.026941319792829432,-0.03328048675140571,-0.05229789443972144,LOSS
1150.SR,Alinma Bank,2022-09-29,25.950176239013672,0.5730110399866489,0.4669304708729741,0.76875,0.019310175117670525,0.04689649657348438,0.04000002646014811,-0.012413852005157322,0.028965483177740392,FLAT
1050.SR,Banque Saudi Fransi,2022-10-03,17.248048782348633,0.5740867850323745,0.5202533550718422,0.5708333333333333,0.0,0.011848463083652394,-0.026066397617147907,0.0,0.018957430350400317,FLAT
3020.SR,Yamama Cement Co.,2022-10-06,27.014495849609375,0.6179024753336717,0.47447818086400495,0.75625,0.023728876505149543,0.030508474815609032,0.038983078610636435,0.04745768240566384,-0.03050847481560892,WIN
1180.SR,The Saudi National Bank,2022-10-12,40.48163604736328,0.6430949846166785,0.45378941058131933,0.8708333333333333,-0.022435883542602397,-0.01602569841099022,0.03044859139892142,0.022435883542602397,-0.08333325480601328,WIN
1320.SR,Saudi Steel Pipe Co.,2022-10-12,19.397546768188477,0.5638443591854252,0.5755975502100774,0.41041666666666665,-0.0019048366350862267,0.007619051552222533,0.0,-0.01999999803341257,0.03523810113785775,FLAT
1140.SR,Bank Albilad,2022-10-17,32.534786224365234,0.615377494822102,0.47965352573664277,0.7541666666666669,0.019417622574995574,0.038834893400583104,0.034951579935228905,-0.017475555468009052,0.009708635412793765,FLAT
1150.SR,Alinma Bank,2022-10-17,25.628034591674805,0.5992595748537348,0.6231481481481481,0.5916666666666668,0.022346418192693562,0.02653628322496293,0.03351966450119237,0.03351966450119237,0.0586593012406309,WIN
2222.SR,Saudi Arabian Oil Co.,2022-10-17,26.885313034057617,0.6966121820281868,0.7001233889129101,0.7208333333333334,0.01136372101259342,0.024147809603915382,0.03693189819523712,-0.008522702079585276,-0.032326079107968586,FLAT
1080.SR,Arab National Bank,2022-10-18,19.74378204345703,0.6546218844718736,0.5300071273822631,0.8208333333333333,0.0032154017783827538,0.008038407840927908,0.020900304769544853,0.03858520776070695,0.07395482053297386,WIN
7020.SR,Etihad Etisalat Co.,2022-10-18,31.360815048217773,0.5670295808332827,0.4887837249396615,0.6312500000000001,0.007112230622136506,0.04694163439838195,0.056898878908343775,0.06970113730613114,-0.004267520831738092,BIG WIN
1080.SR,Arab National Bank,2022-10-27,20.473857879638672,0.5632180625987336,0.32325588982658615,0.6375,-0.0062015811521271,0.0015503719979825803,0.006201487991930099,0.031007719440241388,0.01085269714607473,WIN
1150.SR,Alinma Bank,2022-10-27,26.70183563232422,0.6402132162285915,0.3764194832283673,0.9229166666666666,-0.008042814818751465,0.0026808906520054965,-0.008042814818751465,0.022788177708670254,-0.11930288414146495,WIN
1180.SR,The Saudi National Bank,2022-11-01,36.91354751586914,0.5987194402194741,0.34490434159523753,0.6333333333333333,0.010544748629822465,0.029876822231626354,0.015817122944733475,-0.05623910717173741,-0.10017583537303398,LOSS
1320.SR,Saudi Steel Pipe Co.,2022-11-06,19.508390426635742,0.6511746115111238,0.36141625966730845,1.0,-0.0009470068239046947,0.02935603829286526,0.03219686322321591,-0.0056818454020648446,-0.1051136510847902,FLAT
1050.SR,Banque Saudi Fransi,2022-11-07,17.983749389648438,0.6247103435756977,0.4749616815541693,0.8104166666666667,-0.013636502477975654,-0.03863633278267209,-0.022727292010829903,-0.07954541597834008,-0.11931817699729252,LOSS
1080.SR,Arab National Bank,2022-11-09,21.902265548706055,0.6016237764359421,0.3381721148785627,0.7083333333333334,-0.03623186954388169,-0.013043434718601588,-0.04637678256602418,-0.01884065228059162,-0.12898543467593016,FLAT
1050.SR,Banque Saudi Fransi,2022-11-14,17.575027465820312,0.5985525854040015,0.5601948896280946,0.65625,-0.034883751216577275,-0.06395354389705821,-0.05813947683489362,-0.011628025598260816,-0.11976752413836811,FLAT
