ticker,name,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,holding_days,exit_reason
1010.SR,Riyad Bank,2022-09-27 00:00:00+03:00,2022-10-16 00:00:00+03:00,25.926210788909366,27.53959281001785,1328,2105.9987447803646,0.0622297656315689,16,stop_loss
2010.SR,SABIC,2022-09-20 00:00:00+03:00,2022-10-17 00:00:00+03:00,79.44920066172281,78.4191288822861,447,-495.49543601859136,-0.012965162278001152,26,stop_loss
1304.SR,Yamamah Steel,2022-09-20 00:00:00+03:00,2022-10-17 00:00:00+03:00,27.860551314848898,28.739918259904407,1211,1030.1093294494767,0.03156315663383258,26,stop_loss
4009.SR,ME Healthcare,2022-09-27 00:00:00+03:00,2022-10-23 00:00:00+03:00,26.24781090267058,32.33568346061867,1124,6806.423446923915,0.23193829689350132,23,stop_loss
1211.SR,Maaden,2022-09-19 00:00:00+03:00,2022-10-25 00:00:00+03:00,41.57486615753174,54.87840101623535,724,9592.027275365663,0.31998984213911985,35,take_profit
3020.SR,Yamama Cement,2022-09-15 00:00:00+03:00,2022-10-30 00:00:00+03:00,25.804018823599403,27.078964207203146,1327,1655.9187385392088,0.04940879141034138,42,stop_loss
2222.SR,Saudi Aramco,2022-09-27 00:00:00+03:00,2022-11-03 00:00:00+03:00,26.109421445233973,26.1717066822052,1190,42.975101043936746,0.0023855464243769386,36,stop_loss
2380.SR,Petro Rabigh,2022-11-02 00:00:00+03:00,2022-11-10 00:00:00+03:00,12.011999999999999,11.368620114326477,3479,-2277.8700516359236,-0.05356142904374972,7,stop_loss
2050.SR,Savola,2022-09-25 00:00:00+03:00,2022-11-13 00:00:00+03:00,16.89150875315216,16.45084696138365,1802,-823.7169749912665,-0.026087769790621884,46,stop_loss
1180.SR,Al Rajhi Bank,2022-11-02 00:00:00+03:00,2022-11-13 00:00:00+03:00,37.08033407735791,36.941438768369956,1248,-219.44426119989353,-0.0037457944337337956,8,stop_loss
4300.SR,Dar Al Arkan,2022-11-02 00:00:00+03:00,2022-11-14 00:00:00+03:00,12.612600381851195,12.627360342979431,3488,7.438511538975952,0.001170255195706904,11,stop_loss
4009.SR,ME Healthcare,2022-11-07 00:00:00+03:00,2022-11-14 00:00:00+03:00,29.77067256695291,26.591516653966625,1316,-4218.763617406572,-0.10678817906570659,6,stop_loss
7020.SR,Mobily,2022-09-27 00:00:00+03:00,2022-11-15 00:00:00+03:00,30.007878878145004,31.908804184204996,1207,2255.902917764075,0.06334753995039799,48,stop_loss
3020.SR,Yamama Cement,2022-11-07 00:00:00+03:00,2022-11-27 00:00:00+03:00,26.124848391592835,24.42595855819314,1579,-2721.115635501503,-0.06502965329920951,17,stop_loss
1304.SR,Yamamah Steel,2022-11-21 00:00:00+03:00,2022-11-28 00:00:00+03:00,26.233297595529905,22.63760503283224,1516,-5485.388534279433,-0.13706597691745637,6,stop_loss
1180.SR,Al Rajhi Bank,2022-11-17 00:00:00+03:00,2022-11-30 00:00:00+03:00,35.00227610017665,33.18248254394531,1259,-2332.896832818083,-0.05199072057551579,12,stop_loss
1050.SR,Banque Saudi Fransi,2022-11-20 00:00:00+03:00,2022-12-06 00:00:00+03:00,16.447035758226086,16.046691838871375,2546,-1060.1304960988605,-0.024341402623538233,15,stop_loss
1150.SR,Alinma Bank,2022-11-22 00:00:00+03:00,2022-12-06 00:00:00+03:00,24.614616871684778,22.884834599587393,1535,-2690.344008779852,-0.07027459663965863,13,stop_loss
2222.SR,Saudi Aramco,2022-11-15 00:00:00+03:00,2022-12-08 00:00:00+03:00,26.04222924655844,24.642560503799317,1782,-2538.122742414526,-0.05374611864090295,22,stop_loss
1010.SR,Riyad Bank,2022-12-01 00:00:00+03:00,2022-12-08 00:00:00+03:00,29.519944173812863,25.746318742918273,1221,-4639.032906307399,-0.1278330815490557,6,stop_loss
3020.SR,Yamama Cement,2022-11-27 00:00:00+03:00,2022-12-12 00:00:00+03:00,24.47485937612746,23.41964502621669,1546,-1667.5681561725814,-0.043114215027523994,14,stop_loss
2380.SR,Petro Rabigh,2022-12-01 00:00:00+03:00,2022-12-13 00:00:00+03:00,10.390380114555358,10.309679695129395,3298,-300.15130690136147,-0.007766839955442362,11,stop_loss
1140.SR,Bank Albilad,2022-12-11 00:00:00+03:00,2022-12-18 00:00:00+03:00,29.91134870266505,26.790691188812257,1006,-3166.3328942718563,-0.10433021743264792,4,stop_loss
1304.SR,Yamamah Steel,2022-11-28 00:00:00+03:00,2022-12-26 00:00:00+03:00,22.6829255634285,22.44075669498984,1660,-439.25197772186027,-0.010676262537717252,27,stop_loss
1321.SR,East Pipes,2022-12-13 00:00:00+03:00,2023-01-01 00:00:00+03:00,35.384851047770184,34.89596012042904,784,-410.64891976987457,-0.013816390711413051,16,stop_loss
1010.SR,Riyad Bank,2022-12-11 00:00:00+03:00,2023-01-05 00:00:00+03:00,26.525166164838414,26.386774441143917,1194,-196.7455267739549,-0.005217374429795196,24,stop_loss
1060.SR,Saudi Awwal Bank,2022-12-07 00:00:00+03:00,2023-01-12 00:00:00+03:00,30.788171527893052,31.665525929563678,1012,855.837142249955,0.028496476345656774,35,stop_loss
2010.SR,SABIC,2022-11-15 00:00:00+03:00,2023-01-16 00:00:00+03:00,74.47272028034935,81.81728751218888,656,4764.363963478738,0.09862090714816407,61,time_exit
1180.SR,Al Rajhi Bank,2022-12-07 00:00:00+03:00,2023-01-22 00:00:00+03:00,31.040978045487392,31.14098131942749,1112,76.57486939418388,0.0032216534476958714,43,stop_loss
2280.SR,Almarai,2022-11-29 00:00:00+03:00,2023-01-29 00:00:00+03:00,50.85086711003362,50.65458645629883,703,-173.59547385433456,-0.003859927369774585,58,stop_loss
1080.SR,Arab National Bank,2023-01-18 00:00:00+03:00,2023-01-29 00:00:00+03:00,18.9373981024117,17.69455207520392,1646,-2074.8497934997904,-0.06562918625286229,8,stop_loss
1150.SR,Alinma Bank,2022-12-11 00:00:00+03:00,2023-02-05 00:00:00+03:00,22.500701210853602,22.527258649264354,1482,5.97272640652416,0.0011802938122631446,53,stop_loss
7010.SR,STC,2022-12-06 00:00:00+03:00,2023-02-06 00:00:00+03:00,30.123499966032732,29.736549144744874,1206,-502.52496874171885,-0.012845480164130452,61,time_exit
1050.SR,Banque Saudi Fransi,2022-12-07 00:00:00+03:00,2023-02-06 00:00:00+03:00,15.751515088105526,15.720043469951325,2082,-98.25303950148599,-0.0019980057777404525,60,stop_loss
1140.SR,Bank Albilad,2022-12-18 00:00:00+03:00,2023-02-06 00:00:00+03:00,26.844326206207274,26.980026193031623,983,106.87172130058511,0.005055071443475834,49,stop_loss
2050.SR,Savola,2022-12-12 00:00:00+03:00,2023-02-08 00:00:00+03:00,15.289726290714325,16.479914008023435,1895,2224.1762872555582,0.07784231677397191,57,stop_loss
4190.SR,Jarir Marketing,2022-12-14 00:00:00+03:00,2023-02-08 00:00:00+03:00,12.62195102140288,12.11288691044801,2090,-1089.259925538516,-0.04033165000336769,55,stop_loss
1060.SR,Saudi Awwal Bank,2023-01-18 00:00:00+03:00,2023-02-08 00:00:00+03:00,31.472354716766674,28.678211567987834,1042,-2941.3798574813945,-0.08878087368817944,20,stop_loss
1010.SR,Riyad Bank,2023-02-06 00:00:00+03:00,2023-02-09 00:00:00+03:00,24.98499638056467,23.01370555549433,1558,-3107.126458715051,-0.078898983815894,2,stop_loss
2222.SR,Saudi Aramco,2022-12-11 00:00:00+03:00,2023-02-12 00:00:00+03:00,24.22891716608808,24.91208771881384,1180,776.7449887081953,0.028196495453868486,60,time_exit
7020.SR,Mobily,2022-12-13 00:00:00+03:00,2023-02-12 00:00:00+03:00,29.204102256071234,30.482708518981934,1000,1248.1235543917173,0.04378173489804471,58,stop_loss
1150.SR,Alinma Bank,2023-02-06 00:00:00+03:00,2023-02-23 00:00:00+03:00,21.640798888094338,20.16725343132019,1894,-2829.091873129155,-0.06809108408584752,15,stop_loss
1010.SR,Riyad Bank,2023-02-09 00:00:00+03:00,2023-02-23 00:00:00+03:00,23.05977904008991,22.800224354918985,1712,-483.3916051082463,-0.01125573166679894,12,stop_loss
1140.SR,Bank Albilad,2023-02-09 00:00:00+03:00,2023-02-23 00:00:00+03:00,25.832527366163987,24.86580246113273,1310,-1298.9838268150297,-0.037422776770092314,12,stop_loss
1050.SR,Banque Saudi Fransi,2023-02-09 00:00:00+03:00,2023-02-26 00:00:00+03:00,15.178734726129644,14.107206703576146,2472,-2683.690286723486,-0.07059402788750901,14,stop_loss
1211.SR,Maaden,2023-02-14 00:00:00+03:00,2023-02-26 00:00:00+03:00,46.713330787658684,43.48979949188232,752,-2456.799863641719,-0.06900666772038433,9,stop_loss
4009.SR,ME Healthcare,2022-12-27 00:00:00+03:00,2023-02-27 00:00:00+03:00,24.858511716997555,29.71119114839087,1083,5223.274604185253,0.19521198560230735,61,time_exit
1060.SR,Saudi Awwal Bank,2023-02-09 00:00:00+03:00,2023-02-28 00:00:00+03:00,28.26524980841882,27.56863765727127,1261,-913.1919746828769,-0.024645533150040033,18,stop_loss
1304.SR,Yamamah Steel,2023-02-06 00:00:00+03:00,2023-03-01 00:00:00+03:00,22.584303939445796,21.574623189659274,1638,-1689.196300934985,-0.04470718922724959,22,stop_loss
2010.SR,SABIC,2023-02-07 00:00:00+03:00,2023-03-01 00:00:00+03:00,79.7984189907357,77.37352554618181,440,-1100.9974668440304,-0.030387737942971116,21,stop_loss
1080.SR,Arab National Bank,2023-02-23 00:00:00+03:00,2023-03-15 00:00:00+03:00,15.582046085435268,16.616391504052007,2172,2210.5074468887574,0.06638059038880373,19,stop_loss
2050.SR,Savola,2023-02-23 00:00:00+03:00,2023-03-16 00:00:00+03:00,16.163424733442266,15.433568435184197,1989,-1482.38154485288,-0.04515480538898353,20,stop_loss
1050.SR,Banque Saudi Fransi,2023-02-26 00:00:00+03:00,2023-03-16 00:00:00+03:00,14.135449359639361,13.474323299642913,2399,-1618.3663195273225,-0.046770784796141496,17,stop_loss
2380.SR,Petro Rabigh,2023-02-27 00:00:00+03:00,2023-03-16 00:00:00+03:00,10.170159847259521,9.630360342979431,3326,-1827.4037297363293,-0.05307679646997343,16,stop_loss
1211.SR,Maaden,2023-02-28 00:00:00+03:00,2023-03-16 00:00:00+03:00,41.841799236297604,40.359601524353025,809,-1231.748866596366,-0.035423852200380024,15,stop_loss
1140.SR,Bank Albilad,2023-02-28 00:00:00+03:00,2023-03-16 00:00:00+03:00,23.239788748844553,23.035576032371686,1384,-314.5116368272502,-0.008787201926825583,15,stop_loss
7020.SR,Mobily,2023-02-15 00:00:00+03:00,2023-04-12 00:00:00+03:00,29.56133146632545,38.77186779821633,1129,10354.922079960616,0.31157379843945754,55,take_profit
7010.SR,STC,2023-02-21 00:00:00+03:00,2023-04-26 00:00:00+03:00,29.059364425277703,35.953045232141264,1091,7481.780987939878,0.23722751488903837,63,time_exit
4190.SR,Jarir Marketing,2023-02-23 00:00:00+03:00,2023-04-26 00:00:00+03:00,12.187289980580436,13.935112082083556,2923,5068.151670077689,0.1434135155796037,61,time_exit
4300.SR,Dar Al Arkan,2023-05-10 00:00:00+03:00,2023-06-04 00:00:00+03:00,14.914899618148802,15.244740228652955,3351,1054.2107612932004,0.022114839452408663,22,stop_loss
1211.SR,Maaden,2023-05-28 00:00:00+03:00,2023-06-11 00:00:00+03:00,42.776066921234126,43.956,1001,1137.1130558446432,0.027583954385954845,11,take_profit
7020.SR,Mobily,2023-06-01 00:00:00+03:00,2023-06-11 00:00:00+03:00,38.670873497178775,41.394144514352355,1052,2821.334470037508,0.0704217611575868,7,stop_loss
2280.SR,Almarai,2023-05-25 00:00:00+03:00,2023-06-20 00:00:00+03:00,54.92865683315461,60.8884905473958,821,4843.034028652601,0.10850135535525895,25,stop_loss
2010.SR,SABIC,2023-06-11 00:00:00+03:00,2023-07-20 00:00:00+03:00,79.27065290002103,76.26138063068612,527,-1626.0762335318716,-0.03796199676985523,38,stop_loss
1140.SR,Bank Albilad,2023-05-25 00:00:00+03:00,2023-07-25 00:00:00+03:00,24.708454186335718,29.067057719037198,1921,8317.039568441272,0.17640130377366448,60,time_exit
4310.SR,Emaar EC,2023-06-01 00:00:00+03:00,2023-07-27 00:00:00+03:00,14.994979541778562,15.044940419197083,2450,85.5440456483424,0.0033318403189095402,55,stop_loss
1080.SR,Arab National Bank,2023-06-01 00:00:00+03:00,2023-08-01 00:00:00+03:00,16.64235348526511,17.669551454544067,2323,2345.1345146061067,0.0617219175273751,60,time_exit
4190.SR,Jarir Marketing,2023-07-06 00:00:00+03:00,2023-08-01 00:00:00+03:00,14.050659564349957,13.336884339298393,3005,-2184.971888719539,-0.05080012235600595,25,stop_loss
2380.SR,Petro Rabigh,2023-07-16 00:00:00+03:00,2023-08-01 00:00:00+03:00,11.13111988544464,10.389599618911744,3423,-2573.78747183764,-0.06661686103143394,15,stop_loss
4310.SR,Emaar EC,2023-07-27 00:00:00+03:00,2023-08-08 00:00:00+03:00,15.075060420036314,14.425559580802917,2715,-1802.5601727805533,-0.043084460104063194,11,stop_loss
7010.SR,STC,2023-08-01 00:00:00+03:00,2023-08-08 00:00:00+03:00,35.72686437829905,33.77075546868732,1197,-2381.885959101258,-0.05475176575529239,6,stop_loss
1010.SR,Riyad Bank,2023-08-06 00:00:00+03:00,2023-08-08 00:00:00+03:00,28.54332235545497,26.883939723645646,1284,-2165.1662778483305,-0.05813558110526662,1,stop_loss
1050.SR,Banque Saudi Fransi,2023-08-06 00:00:00+03:00,2023-08-16 00:00:00+03:00,16.507892284824454,16.08927910891207,2110,-917.2221800949345,-0.0253583660887593,9,stop_loss
1304.SR,Yamamah Steel,2023-08-10 00:00:00+03:00,2023-08-20 00:00:00+03:00,23.66914103206943,23.031303776527288,1356,-896.1377664361147,-0.02694805251605592,7,stop_loss
4009.SR,ME Healthcare,2023-08-07 00:00:00+03:00,2023-08-27 00:00:00+03:00,56.16733546519661,58.432008612299775,559,1233.288796416395,0.04032011004877467,17,stop_loss
7020.SR,Mobily,2023-08-06 00:00:00+03:00,2023-09-06 00:00:00+03:00,40.9723210744051,40.15781415102233,942,-805.0941827568348,-0.019879443048970602,30,stop_loss
1211.SR,Maaden,2023-08-09 00:00:00+03:00,2023-09-07 00:00:00+03:00,40.94090152740478,38.611351524353026,868,-2055.5640557720635,-0.05690031035326415,28,stop_loss
2050.SR,Savola,2023-08-20 00:00:00+03:00,2023-09-07 00:00:00+03:00,23.018034025192257,22.40792852783203,1259,-796.3344031930659,-0.02650554329238075,17,stop_loss
1060.SR,Saudi Awwal Bank,2023-08-06 00:00:00+03:00,2023-09-10 00:00:00+03:00,30.613853572119368,30.845540742874146,1081,217.10980204286838,0.0075680498767976,32,stop_loss
3020.SR,Yamama Cement,2023-08-17 00:00:00+03:00,2023-09-10 00:00:00+03:00,31.721626329810103,30.618724634170533,1014,-1149.389706157573,-0.03476813213082741,21,stop_loss
1050.SR,Banque Saudi Fransi,2023-08-20 00:00:00+03:00,2023-09-10 00:00:00+03:00,16.42202691057309,15.896465932846072,1858,-1006.0279303200308,-0.03200341715361854,18,stop_loss
2222.SR,Saudi Aramco,2023-07-12 00:00:00+03:00,2023-09-11 00:00:00+03:00,27.86965394592285,29.5492077351143,1439,2374.35659271567,0.06026460868335115,60,time_exit
8210.SR,Bupa Arabia,2023-07-30 00:00:00+03:00,2023-09-14 00:00:00+03:00,167.61217419565043,191.31138414688965,231,5430.3245689983305,0.14139313009313748,45,stop_loss
1180.SR,Al Rajhi Bank,2023-08-20 00:00:00+03:00,2023-09-14 00:00:00+03:00,31.851082857833223,31.158879194790995,1008,-729.1494425749155,-0.0217325001517803,24,stop_loss
7010.SR,STC,2023-09-03 00:00:00+03:00,2023-09-17 00:00:00+03:00,33.75398307345271,32.33908087921142,782,-1131.7426771442288,-0.04191808093173155,11,stop_loss
1140.SR,Bank Albilad,2023-08-23 00:00:00+03:00,2023-09-19 00:00:00+03:00,26.180720664512442,25.585399650158028,1052,-653.1935475328105,-0.02273890860312955,26,stop_loss
4300.SR,Dar Al Arkan,2023-09-14 00:00:00+03:00,2023-09-20 00:00:00+03:00,17.437420076370238,16.303679695129393,1967,-2262.1366678610607,-0.06501766753771088,5,stop_loss
2010.SR,SABIC,2023-07-23 00:00:00+03:00,2023-09-25 00:00:00+03:00,75.43209439968503,75.74773997858328,506,121.38830649335415,0.004184499733306701,60,stop_loss
4009.SR,ME Healthcare,2023-09-10 00:00:00+03:00,2023-09-25 00:00:00+03:00,56.861984775543206,52.588806537080764,555,-2400.8007099747356,-0.07515000145229489,11,stop_loss
1321.SR,East Pipes,2023-08-02 00:00:00+03:00,2023-09-27 00:00:00+03:00,58.224570562958014,60.2778657976042,697,1389.133106087461,0.0352650988198524,55,stop_loss
4190.SR,Jarir Marketing,2023-08-27 00:00:00+03:00,2023-09-27 00:00:00+03:00,12.783040161720646,12.376677919285912,2175,-910.7571517699918,-0.03178917043940788,30,stop_loss
1010.SR,Riyad Bank,2023-09-17 00:00:00+03:00,2023-09-27 00:00:00+03:00,25.77818621063232,24.391386821155084,1185,-1672.2610699135937,-0.05379739979165965,9,stop_loss
4300.SR,Dar Al Arkan,2023-09-20 00:00:00+03:00,2023-10-04 00:00:00+03:00,16.33631969451904,14.745240228652953,1690,-2713.8437533001115,-0.09739522093216058,13,stop_loss
1211.SR,Maaden,2023-09-17 00:00:00+03:00,2023-10-05 00:00:00+03:00,38.838799236297604,38.06189847564697,827,-673.9741190974339,-0.02000321266174898,17,stop_loss
7020.SR,Mobily,2023-09-07 00:00:00+03:00,2023-10-08 00:00:00+03:00,39.32057813853102,39.19622895723763,764,-124.94869343147926,-0.0031624453957744825,28,stop_loss
1080.SR,Arab National Bank,2023-09-12 00:00:00+03:00,2023-10-08 00:00:00+03:00,16.160736792209015,15.198471250800923,1988,-1943.198457165879,-0.05954342019059389,23,stop_loss
1050.SR,Banque Saudi Fransi,2023-09-17 00:00:00+03:00,2023-10-08 00:00:00+03:00,15.799490371704099,14.825274836991014,1836,-1815.8789263339404,-0.06166119993704633,18,stop_loss
1010.SR,Riyad Bank,2023-09-28 00:00:00+03:00,2023-10-08 00:00:00+03:00,24.79700996450031,23.14511136817932,1331,-2229.4831749342843,-0.06661684609095486,7,stop_loss
2380.SR,Petro Rabigh,2023-08-09 00:00:00+03:00,2023-10-09 00:00:00+03:00,10.13011988544464,10.34963965702057,3335,697.582389949558,0.02167000727122126,60,time_exit
3020.SR,Yamama Cement,2023-09-10 00:00:00+03:00,2023-10-09 00:00:00+03:00,30.680023382186885,30.42971671831463,1083,-304.037500179587,-0.008158620375028347,28,stop_loss
1180.SR,Al Rajhi Bank,2023-09-17 00:00:00+03:00,2023-10-09 00:00:00+03:00,30.63642170333862,29.09359341476814,1104,-1735.4017577117133,-0.05035928489006103,21,stop_loss
7010.SR,STC,2023-09-19 00:00:00+03:00,2023-10-09 00:00:00+03:00,32.19285273421052,30.317885896648338,898,-1710.945681666028,-0.0582417113836482,19,stop_loss
4009.SR,ME Healthcare,2023-09-25 00:00:00+03:00,2023-10-09 00:00:00+03:00,52.69408943305089,59.02623151775626,561,3519.21799363825,0.1201679761968466,13,stop_loss
1150.SR,Alinma Bank,2023-09-20 00:00:00+03:00,2023-10-12 00:00:00+03:00,25.45358734958264,23.63044516957153,1141,-2107.1675653311586,-0.07162613878239854,21,stop_loss
4300.SR,Dar Al Arkan,2023-10-05 00:00:00+03:00,2023-10-16 00:00:00+03:00,15.2151998090744,13.566419923782348,2246,-3733.6298015147645,-0.10836399823738851,10,stop_loss
1150.SR,Alinma Bank,2023-10-15 00:00:00+03:00,2023-10-23 00:00:00+03:00,23.418778836544128,23.076606476136607,1536,-561.0224131332972,-0.014611024887154822,7,stop_loss
2010.SR,SABIC,2023-10-10 00:00:00+03:00,2023-10-24 00:00:00+03:00,73.71259772487277,69.20051022482264,549,-2515.127117640948,-0.06121189103782754,13,stop_loss
2280.SR,Almarai,2023-10-12 00:00:00+03:00,2023-10-24 00:00:00+03:00,57.92125539976974,51.25423255928082,653,-4387.034928700475,-0.11510494367695323,11,stop_loss
1304.SR,Yamamah Steel,2023-10-17 00:00:00+03:00,2023-10-24 00:00:00+03:00,21.499467963994004,20.649433534879897,1660,-1445.335211997318,-0.03953746346363973,6,stop_loss
3020.SR,Yamama Cement,2023-10-18 00:00:00+03:00,2023-10-24 00:00:00+03:00,29.354340619075277,27.074887435616002,1155,-2664.0399218835987,-0.07765301946445435,5,stop_loss
1010.SR,Riyad Bank,2023-10-11 00:00:00+03:00,2023-10-29 00:00:00+03:00,23.726635343166855,22.70001552772522,1620,-1699.8981261703625,-0.0432686641233897,15,stop_loss
1140.SR,Bank Albilad,2023-10-23 00:00:00+03:00,2023-10-29 00:00:00+03:00,23.428223134277296,23.44529585454246,1451,-9.246607180185993,0.0007287245032332468,3,stop_loss
2380.SR,Petro Rabigh,2023-10-24 00:00:00+03:00,2023-11-13 00:00:00+03:00,10.009999999999998,9.630360342979431,3351,-1304.4438281852438,-0.03792603966239427,19,stop_loss
1050.SR,Banque Saudi Fransi,2023-10-08 00:00:00+03:00,2023-11-30 00:00:00+03:00,14.854955066894897,15.72507592090647,2582,2206.0498990301,0.058574452099871,52,stop_loss
1080.SR,Arab National Bank,2023-10-08 00:00:00+03:00,2023-12-10 00:00:00+03:00,15.228898620672394,15.557177157702517,2393,748.3422141747014,0.02155628881687499,60,time_exit
7010.SR,STC,2023-10-10 00:00:00+03:00,2023-12-11 00:00:00+03:00,30.50516222430394,32.679944892334284,1396,2990.3754015006593,0.07129228332041637,61,time_exit
1150.SR,Alinma Bank,2023-10-24 00:00:00+03:00,2023-12-25 00:00:00+03:00,22.64184965488346,28.226856582641602,1728,9602.115962991269,0.24666743277988123,61,time_exit
2010.SR,SABIC,2023-10-24 00:00:00+03:00,2023-12-25 00:00:00+03:00,69.33904978483228,74.20185365091277,536,2566.69067866225,0.07013081201963933,61,time_exit
1304.SR,Yamamah Steel,2023-10-24 00:00:00+03:00,2023-12-25 00:00:00+03:00,20.69077374215693,23.425000395788622,1707,4627.338422073684,0.13214714382868986,61,time_exit
4310.SR,Emaar EC,2023-10-26 00:00:00+03:00,2023-12-26 00:00:00+03:00,12.952939579963683,13.906080076217652,2460,2310.516663797268,0.07358487935266367,60,time_exit
1211.SR,Maaden,2023-11-01 00:00:00+03:00,2024-01-01 00:00:00+03:00,36.035999999999994,51.34860152435303,938,14315.055241613303,0.4249251172259141,60,take_profit
4190.SR,Jarir Marketing,2023-11-02 00:00:00+03:00,2024-01-02 00:00:00+03:00,12.48817935775319,13.788581039428712,2572,3309.1688948360325,0.10413060578507616,60,time_exit
3020.SR,Yamama Cement,2024-01-07 00:00:00+03:00,2024-01-15 00:00:00+03:00,30.301254755840176,29.43744440460205,1427,-1274.6646043821725,-0.028507411927277904,7,stop_loss
4300.SR,Dar Al Arkan,2023-12-21 00:00:00+03:00,2024-01-16 00:00:00+03:00,14.214199809074401,13.286700190544128,2445,-2300.2225492723987,-0.06525162379792593,25,stop_loss
2222.SR,Saudi Aramco,2023-12-17 00:00:00+03:00,2024-01-17 00:00:00+03:00,29.256272104263303,28.487837357734083,1250,-996.1532298586924,-0.02626564122013486,30,stop_loss
2380.SR,Petro Rabigh,2023-12-28 00:00:00+03:00,2024-01-18 00:00:00+03:00,10.370359656333923,9.52046973323822,3967,-3409.281028352407,-0.08195375582529707,20,stop_loss
2222.SR,Saudi Aramco,2024-01-17 00:00:00+03:00,2024-02-01 00:00:00+03:00,28.54487006515697,27.156634181307176,1479,-2093.365534168,-0.0486334630594214,14,stop_loss
7020.SR,Mobily,2023-12-03 00:00:00+03:00,2024-02-04 00:00:00+03:00,42.02759503947107,48.995278034600496,812,5617.974426280995,0.16578828716193694,60,time_exit
2380.SR,Petro Rabigh,2024-01-18 00:00:00+03:00,2024-02-12 00:00:00+03:00,9.539529732704162,8.811179695129395,4182,-3082.808210622707,-0.07635072775943874,24,stop_loss
1320.SR,Saudi Steel Pipe,2024-02-01 00:00:00+03:00,2024-02-28 00:00:00+03:00,31.436957597748755,43.370140781749384,1269,15088.172751844759,0.3795909049689714,26,take_profit
2380.SR,Petro Rabigh,2024-02-27 00:00:00+03:00,2024-03-03 00:00:00+03:00,8.668659847259521,8.361629885673523,3950,-1245.796786313104,-0.03541838842402634,2,stop_loss
1180.SR,Al Rajhi Bank,2024-02-07 00:00:00+03:00,2024-03-05 00:00:00+03:00,35.7199994289643,36.36699320983887,1008,615.5118019660459,0.01811292808560183,26,stop_loss
3020.SR,Yamama Cement,2024-01-16 00:00:00+03:00,2024-03-18 00:00:00+03:00,29.449032175218864,34.16255694389848,1521,7117.309924050026,0.1600570348334236,61,time_exit
1080.SR,Arab National Bank,2024-01-16 00:00:00+03:00,2024-03-18 00:00:00+03:00,16.333793888596333,19.762655244991194,2606,8884.111215196563,0.2099243678340259,61,time_exit
2010.SR,SABIC,2024-01-18 00:00:00+03:00,2024-03-19 00:00:00+03:00,71.16134940314198,71.35507255935946,590,72.19716935828703,0.002722308638640314,60,time_exit
2380.SR,Petro Rabigh,2024-03-03 00:00:00+03:00,2024-03-26 00:00:00+03:00,8.37836988544464,7.662330076217652,4407,-3189.355327909227,-0.08546290257140965,22,stop_loss
4009.SR,ME Healthcare,2024-03-21 00:00:00+03:00,2024-04-01 00:00:00+03:00,111.54079346433426,91.11431915033718,363,-7447.884673832511,-0.1831300789565259,10,stop_loss
8210.SR,Bupa Arabia,2024-02-04 00:00:00+03:00,2024-04-02 00:00:00+03:00,196.51083737817558,231.68866064460005,203,7094.065324973313,0.1790121284696704,57,stop_loss
2280.SR,Almarai,2024-02-06 00:00:00+03:00,2024-04-02 00:00:00+03:00,56.28014853546845,55.20427917285442,673,-761.2125609225723,-0.019116320596346714,55,stop_loss
1050.SR,Banque Saudi Fransi,2024-02-21 00:00:00+03:00,2024-04-17 00:00:00+03:00,16.400559385535168,15.810770992821938,2197,-1330.5013626621949,-0.03596148026715518,55,stop_loss
1180.SR,Al Rajhi Bank,2024-03-14 00:00:00+03:00,2024-04-17 00:00:00+03:00,35.85496028945797,34.48129507228058,1029,-1448.9827611049109,-0.038311720500811,33,stop_loss
2222.SR,Saudi Aramco,2024-03-31 00:00:00+03:00,2024-04-17 00:00:00+03:00,27.806599688091527,27.0752866173243,1308,-991.9719714589953,-0.02629998198163086,16,stop_loss
7010.SR,STC,2024-03-14 00:00:00+03:00,2024-04-18 00:00:00+03:00,34.26593351189213,32.86566013690924,1023,-1466.1012329275525,-0.040864883324918555,34,stop_loss
4190.SR,Jarir Marketing,2024-03-25 00:00:00+03:00,2024-04-22 00:00:00+03:00,13.111339629250779,12.656122305872954,2940,-1375.5479303100724,-0.03471936020650834,27,stop_loss
3020.SR,Yamama Cement,2024-03-27 00:00:00+03:00,2024-04-23 00:00:00+03:00,33.26768644092779,31.742893114250922,1151,-1791.5731889795775,-0.045834065719730366,26,stop_loss
2380.SR,Petro Rabigh,2024-03-31 00:00:00+03:00,2024-04-25 00:00:00+03:00,7.4074000954627985,7.332660152435302,4667,-383.0328390407403,-0.010089902268580864,24,stop_loss
4009.SR,ME Healthcare,2024-04-02 00:00:00+03:00,2024-04-30 00:00:00+03:00,88.22042928701963,89.62876119882486,438,577.5919799656074,0.015963784388571822,27,stop_loss
1150.SR,Alinma Bank,2024-04-23 00:00:00+03:00,2024-05-06 00:00:00+03:00,31.343044979095456,29.79087962663707,1315,-2080.272445191804,-0.04952184299558693,12,stop_loss
2050.SR,Savola,2024-04-30 00:00:00+03:00,2024-05-13 00:00:00+03:00,32.03055087471008,30.399566493988036,1212,-2013.5973440258306,-0.050919648154094,12,stop_loss
