sl_atr,tp_pct,max_days,trail_pct,return,sharpe,win_rate,pf,max_dd,trades,stop_rate,tp_rate,time_rate,avg_hold,score
2.0,0.1,30,0.1,0.024319874091421223,0.23401014756091099,0.4463276836158192,1.1541532787885016,0.036815679801123394,177,0.480225988700565,0.1751412429378531,0.3446327683615819,19.96045197740113,0.15193552718543477
2.0,0.1,40,0.03,0.01233999183811263,0.1393923606219958,0.37055837563451777,1.113467681011057,0.039826747895181175,197,0.7969543147208121,0.14213197969543148,0.06091370558375635,14.705583756345177,0.12664756417762527
2.0,0.1,40,0.05,0.02095852244657026,0.20869386413484967,0.3858695652173913,1.1377483679678613,0.04112000256825488,184,0.6630434782608695,0.1956521739130435,0.14130434782608695,19.505434782608695,0.13880330196974358
2.0,0.1,40,0.07,0.020890286824662097,0.2001234353492685,0.39325842696629215,1.131907253163684,0.04317229549643588,178,0.601123595505618,0.20224719101123595,0.19662921348314608,21.786516853932586,0.138949499084188
2.0,0.1,40,0.1,0.007014642270289029,0.07506476236619145,0.3930635838150289,1.064650597821845,0.043394626631249295,173,0.5491329479768786,0.2023121387283237,0.24855491329479767,22.67630057803468,0.12062778154892656
2.0,0.1,60,0.03,0.020037920820058064,0.21633713361052404,0.37244897959183676,1.154225064063382,0.04333223739767288,196,0.8214285714285714,0.15816326530612246,0.02040816326530612,15.627551020408163,0.13781905349075713
2.0,0.1,60,0.05,0.03688351970724213,0.3441307741448188,0.38461538461538464,1.21126770730593,0.04701253812359167,182,0.7032967032967034,0.24175824175824176,0.054945054945054944,21.791208791208792,0.15881890900136245
2.0,0.1,60,0.07,0.03359827396677284,0.3018122112322908,0.37142857142857144,1.1845748294841434,0.04417618658131772,175,0.64,0.26857142857142857,0.09142857142857143,24.97142857142857,0.1510182526176238
2.0,0.1,60,0.1,0.019722045912355046,0.1787241560509236,0.375,1.11550512914863,0.04770852407423323,168,0.5892857142857143,0.27976190476190477,0.13095238095238096,26.61904761904762,0.1333183865261928
2.0,0.15,10,0.03,-0.005091322050871927,-0.05746313636291097,0.4504950495049505,1.0272498087356554,0.034935659026427944,202,0.4207920792079208,0.024752475247524754,0.5544554455445545,8.975247524752476,0.11259048381495826
2.0,0.15,10,0.05,0.009759366812470471,0.13002034354734943,0.4690721649484536,1.1256458569998455,0.03333543520463296,194,0.25257731958762886,0.030927835051546393,0.7164948453608248,9.685567010309278,0.1402983900832997
2.0,0.15,10,0.07,0.012700526065900775,0.16853375500649576,0.47643979057591623,1.1474430652302012,0.03230668303993849,191,0.2198952879581152,0.031413612565445025,0.7486910994764397,9.774869109947645,0.14655836389974497
2.0,0.15,10,0.1,0.009266142634075214,0.12510739683039124,0.47368421052631576,1.1236015905141812,0.034710112599098335,190,0.20526315789473684,0.031578947368421054,0.7631578947368421,9.810526315789474,0.14032222292056584
2.0,0.15,20,0.03,0.018428045074160293,0.201495850065255,0.3838383838383838,1.1518012424599167,0.04169047261805226,198,0.6818181818181818,0.050505050505050504,0.2676767676767677,12.702020202020202,0.13764922648331165
2.0,0.15,20,0.05,0.03334368849079161,0.3321578149758169,0.43010752688172044,1.2191443519008345,0.047307731688925124,186,0.5053763440860215,0.06451612903225806,0.43010752688172044,15.241935483870968,0.1637226581468027
2.0,0.15,20,0.07,0.03942650634574374,0.39137041433433806,0.4371584699453552,1.2472074276671314,0.04393521109397634,183,0.4262295081967213,0.06557377049180328,0.5081967213114754,15.852459016393443,0.17305752548853268
2.0,0.15,20,0.1,0.03881761994361965,0.3801385216748407,0.45,1.242434915290671,0.04405058892015166,180,0.3888888888888889,0.06111111111111111,0.55,16.216666666666665,0.17365918286759446
2.0,0.15,30,0.03,0.01945820976811019,0.2077575923812786,0.38071065989847713,1.1539186899622598,0.041664792030085766,197,0.8121827411167513,0.06091370558375635,0.12690355329949238,14.51269035532995,0.13816763681872452
2.0,0.15,30,0.05,0.02632650429452621,0.2559641310264065,0.41621621621621624,1.1697184041514832,0.045365081126658775,185,0.6594594594594595,0.07567567567567568,0.2648648648648649,18.805405405405406,0.15064626418479757
2.0,0.15,30,0.07,0.047913016884028936,0.44091214301946374,0.4388888888888889,1.2719650635199986,0.03699454822894326,180,0.5277777777777778,0.08888888888888889,0.38333333333333336,20.477777777777778,0.1816652039894046
2.0,0.15,30,0.1,0.04038979099887041,0.36384315481386187,0.4463276836158192,1.2297141040915072,0.03918822707423421,177,0.4858757062146893,0.0847457627118644,0.4293785310734463,21.24858757062147,0.17187901075753603
2.0,0.15,40,0.03,0.02774523122743422,0.2867861602597239,0.37055837563451777,1.1947483423136394,0.03626627243217005,197,0.8426395939086294,0.07614213197969544,0.08121827411167512,15.538071065989847,0.1479282279713126
2.0,0.15,40,0.05,0.025316972313880415,0.28393260554638056,0.3825136612021858,1.1579098097796612,0.040389641976281594,183,0.7103825136612022,0.09836065573770492,0.1912568306010929,20.885245901639344,0.14669427401084162
2.0,0.15,40,0.07,0.03055389102766326,0.31555557562017544,0.3898305084745763,1.1750834532298118,0.04311871421087523,177,0.6271186440677966,0.11299435028248588,0.2598870056497175,23.610169491525422,0.1531169735152555
2.0,0.15,40,0.1,0.009781424551549067,0.13409664084693207,0.38372093023255816,1.0765008440427348,0.043349050888537945,172,0.5697674418604651,0.10465116279069768,0.32558139534883723,24.790697674418606,0.12535299962115998
2.0,0.15,60,0.03,0.028805426589518124,0.3413478259538683,0.36923076923076925,1.2005349506219578,0.04117501766317315,195,0.8871794871794871,0.08205128205128205,0.03076923076923077,16.497435897435896,0.15253462049806063
2.0,0.15,60,0.05,0.047957188553661156,0.5059645032371631,0.37777777777777777,1.26232038784729,0.04577878837385662,180,0.7777777777777778,0.13333333333333333,0.08888888888888889,23.944444444444443,0.17691289922328285
2.0,0.15,60,0.07,0.048130112048039075,0.4808102136764976,0.36416184971098264,1.2481238146181943,0.04417335598446252,173,0.6936416184971098,0.15028901734104047,0.15606936416184972,27.953757225433527,0.17234327903251007
2.0,0.15,60,0.1,0.02886942645847812,0.3118526972625787,0.3475609756097561,1.1540528750100039,0.04527160076899339,164,0.6280487804878049,0.15853658536585366,0.21341463414634146,30.829268292682926,0.14477351297004826
2.0,0.2,10,0.03,-0.002080435715633211,-0.017854710029910705,0.4504950495049505,1.0469477174571338,0.034935659026427944,202,0.4207920792079208,0.009900990099009901,0.5693069306930693,8.995049504950495,0.11775036576010267
2.0,0.2,10,0.05,0.011899824509537416,0.15620481652507823,0.4690721649484536,1.1400432640709914,0.03333543520463296,194,0.25257731958762886,0.010309278350515464,0.7371134020618557,9.716494845360824,0.14383827898901344
2.0,0.2,10,0.07,0.014840197508905417,0.1951105444918415,0.47643979057591623,1.1620983725799197,0.03230668303993849,191,0.2198952879581152,0.010471204188481676,0.7696335078534031,9.806282722513089,0.1501402570558337
2.0,0.2,10,0.1,0.011411197194829414,0.15164494113735208,0.47368421052631576,1.138337686072265,0.034710112599098335,190,0.20526315789473684,0.010526315789473684,0.7842105263157895,9.842105263157896,0.1439073653457938
2.0,0.2,20,0.03,0.026961275279400176,0.2868510756957079,0.3838383838383838,1.1986863062889768,0.04067767533375388,198,0.6818181818181818,0.030303030303030304,0.2878787878787879,12.853535353535353,0.14980841367914458
2.0,0.2,20,0.05,0.03685517785084391,0.36298521357446784,0.43010752688172044,1.2375302462777578,0.04814465651521051,186,0.510752688172043,0.03225806451612903,0.45698924731182794,15.473118279569892,0.1683586035045686
2.0,0.2,20,0.07,0.04401724336907886,0.4311904470720809,0.4371584699453552,1.2708675134126253,0.044769206683746926,183,0.4262295081967213,0.03278688524590164,0.5409836065573771,16.10928961748634,0.17906332704047212
2.0,0.2,20,0.1,0.04439006612138363,0.4283998101129218,0.45,1.2709536790843257,0.04488200921943124,180,0.3888888888888889,0.03333333333333333,0.5777777777777777,16.42222222222222,0.1809336961612389
2.0,0.2,30,0.03,0.018256858384593677,0.1967288322951463,0.38071065989847713,1.1475889019173953,0.0406606937128229,197,0.8274111675126904,0.03553299492385787,0.13705583756345177,14.766497461928934,0.13654344985661476
2.0,0.2,30,0.05,0.03442939658871569,0.32813137442496,0.41621621621621624,1.2090188197024168,0.04436701041901163,185,0.6648648648648648,0.04864864864864865,0.2864864864864865,19.308108108108108,0.16126498513491155
2.0,0.2,30,0.07,0.05543296454323565,0.5002300122456876,0.4388888888888889,1.3074435622752565,0.03699645926013258,180,0.5333333333333333,0.05555555555555555,0.4111111111111111,21.122222222222224,0.19089594818281697
2.0,0.2,30,0.1,0.04476008597692349,0.3964053139325375,0.4431818181818182,1.249048368762227,0.03918822707423421,176,0.48863636363636365,0.056818181818181816,0.45454545454545453,21.75,0.1765641241010938
2.0,0.2,40,0.03,0.02289878893357966,0.2405582610971701,0.37055837563451777,1.1692224740752972,0.03500125883635668,197,0.8730964467005076,0.04060913705583756,0.08629441624365482,15.939086294416244,0.14124626520466216
2.0,0.2,40,0.05,0.021985784634387162,0.24605416743159436,0.3770491803278688,1.1402623913279497,0.04039021771261413,183,0.7213114754098361,0.0546448087431694,0.22404371584699453,21.721311475409838,0.14081887302670226
2.0,0.2,40,0.07,0.024899038601894574,0.25882702375522826,0.384180790960452,1.147530514498892,0.045009379455591275,177,0.6384180790960452,0.062146892655367235,0.2994350282485876,24.65536723163842,0.14437528659141236
2.0,0.2,40,0.1,0.011004196877172356,0.1427433626423331,0.38011695906432746,1.08147995196551,0.045238613061542365,171,0.5730994152046783,0.06432748538011696,0.36257309941520466,25.690058479532162,0.12619897240696853
2.0,0.2,60,0.03,0.026106422266817697,0.3164882639507324,0.36923076923076925,1.18624401878164,0.037341173828803066,195,0.9230769230769231,0.046153846153846156,0.03076923076923077,16.994871794871795,0.14887600502672937
2.0,0.2,60,0.05,0.049048239160136786,0.4963154336100699,0.37222222222222223,1.2638373078537048,0.04039378501354652,180,0.8,0.08333333333333333,0.11666666666666667,25.461111111111112,0.17586815191082855
2.0,0.2,60,0.07,0.04757109065403187,0.4588551536718194,0.3583815028901734,1.243305226895231,0.0452538877518368,173,0.7109826589595376,0.09248554913294797,0.19653179190751446,29.884393063583815,0.16936505956528675
2.0,0.2,60,0.1,0.03551592997013109,0.36613619962176863,0.3395061728395062,1.1812986651882345,0.04634855271400021,162,0.6358024691358025,0.09259259259259259,0.2716049382716049,32.53703703703704,0.15165744614502272
2.0,0.25,10,0.03,-0.002080435715633211,-0.017861134882886577,0.4504950495049505,1.0469477174571338,0.034935659026427944,202,0.4207920792079208,0.009900990099009901,0.5693069306930693,9.0,0.11774988389612949
2.0,0.25,10,0.05,0.011899824509537416,0.15622599208374832,0.4690721649484536,1.1400432640709914,0.03333543520463296,194,0.25257731958762886,0.010309278350515464,0.7371134020618557,9.721649484536082,0.1438398671559137
2.0,0.25,10,0.07,0.014840197508905417,0.19513879473641416,0.47643979057591623,1.1620983725799197,0.03230668303993849,191,0.2198952879581152,0.010471204188481676,0.7696335078534031,9.811518324607329,0.15014237582417667
2.0,0.25,10,0.1,0.011411197194829414,0.15166587693925324,0.47368421052631576,1.138337686072265,0.034710112599098335,190,0.20526315789473684,0.010526315789473684,0.7842105263157895,9.847368421052632,0.14390893553093637
2.0,0.25,20,0.03,0.02519365850469657,0.26866206814276755,0.3838383838383838,1.1890653777688882,0.04219195528034648,198,0.6818181818181818,0.015151515151515152,0.30303030303030304,12.944444444444445,0.14725614497678818
2.0,0.25,20,0.05,0.03506590194089587,0.3458646290164887,0.43010752688172044,1.2283333434041774,0.0488485339871797,186,0.510752688172043,0.016129032258064516,0.4731182795698925,15.56989247311828,0.16589900415506192
2.0,0.25,20,0.07,0.04220675173054511,0.4138368983490656,0.4371584699453552,1.2617396763284239,0.04547435965656285,183,0.4262295081967213,0.01639344262295082,0.5573770491803278,16.207650273224044,0.17658122237662244
2.0,0.25,20,0.1,0.04258285759954972,0.4113423770066342,0.45,1.261883499581701,0.0455924836935693,180,0.3888888888888889,0.016666666666666666,0.5944444444444444,16.522222222222222,0.1784779962944025
2.0,0.25,30,0.03,0.019928178304359,0.21321357693142776,0.38071065989847713,1.1565835770198059,0.04118934478750873,197,0.8375634517766497,0.02030456852791878,0.14213197969543148,14.954314720812183,0.13889806742736255
2.0,0.25,30,0.05,0.0315264727285165,0.3016861307854713,0.41621621621621624,1.1950773056969983,0.04571832449821567,185,0.6702702702702703,0.021621621621621623,0.3081081081081081,19.55135135135135,0.1574233466175993
2.0,0.25,30,0.07,0.055016294056406956,0.495131226992302,0.4388888888888889,1.3059152666325295,0.036994124279621614,180,0.5333333333333333,0.027777777777777776,0.4388888888888889,21.416666666666668,0.19027045631194522
2.0,0.25,30,0.1,0.04431485483612008,0.3916148413461114,0.4431818181818182,1.2473030077929148,0.03918822707423421,176,0.48863636363636365,0.028409090909090908,0.48295454545454547,22.051136363636363,0.17593947815232483
2.0,0.25,40,0.03,0.027286294432765645,0.28311904731802734,0.37055837563451777,1.1920880563864225,0.03553905574575157,197,0.883248730964467,0.030456852791878174,0.08629441624365482,16.13705583756345,0.14733660548645708
2.0,0.25,40,0.05,0.027333786055014686,0.2908415470716822,0.3770491803278688,1.1645116944268714,0.0403900306330166,183,0.726775956284153,0.04371584699453552,0.22950819672131148,22.08743169398907,0.14752959222290593
2.0,0.25,40,0.07,0.03311116908279521,0.3237975029752583,0.384180790960452,1.183688250586297,0.04501196236663652,177,0.6384180790960452,0.05084745762711865,0.3107344632768362,25.141242937853107,0.1543408115296451
2.0,0.25,40,0.1,0.019325693500574115,0.20848266943090385,0.38011695906432746,1.1176292889586028,0.045236569918621766,171,0.5730994152046783,0.05263157894736842,0.3742690058479532,26.19298245614035,0.1362654859151267
2.0,0.25,60,0.03,0.03197663483415458,0.3723631499872717,0.36923076923076925,1.2168245290031707,0.03651977972571835,195,0.9333333333333333,0.03076923076923077,0.035897435897435895,17.26153846153846,0.15694373201748113
2.0,0.25,60,0.05,0.06715533892796133,0.626853959097655,0.37222222222222223,1.3446979680827875,0.040390788839282855,180,0.8111111111111111,0.05555555555555555,0.13333333333333333,26.105555555555554,0.19694441424098136
2.0,0.25,60,0.07,0.06409357650159175,0.5717708629773837,0.3583815028901734,1.3147707517935354,0.04525254358712766,173,0.7167630057803468,0.06358381502890173,0.21965317919075145,30.786127167630056,0.18801600834714324
2.0,0.25,60,0.1,0.05158030022468729,0.4814104864796331,0.3395061728395062,1.2489046961697385,0.04634634293434547,162,0.6358024691358025,0.06790123456790123,0.2962962962962963,33.48148148148148,0.17010906731026024
2.0,0.3,10,0.03,-0.0006912142954137446,0.0003948253219733188,0.4504950495049505,1.0560286647755668,0.034935659026427944,202,0.4207920792079208,0.0049504950495049506,0.5742574257425742,9.004950495049505,0.12012881684550342
2.0,0.3,10,0.05,0.013301353134409943,0.1731783509100451,0.4690721649484536,1.1494640684885058,0.03333543520463296,194,0.25257731958762886,0.005154639175257732,0.7422680412371134,9.72680412371134,0.14614294573871067
2.0,0.3,10,0.07,0.016252616684506727,0.212433407780979,0.47643979057591623,1.1717742521510006,0.03230668303993849,191,0.2198952879581152,0.005235602094240838,0.774869109947644,9.81675392670157,0.15248823345131357
2.0,0.3,10,0.1,0.012815380777434715,0.1688459874504974,0.47368421052631576,1.1479788017318149,0.034710112599098335,190,0.20526315789473684,0.005263157894736842,0.7894736842105263,9.852631578947369,0.1462411730352993
2.0,0.3,20,0.03,0.024843682369354303,0.2646852086081307,0.3838383838383838,1.1871356217520737,0.04219195528034648,198,0.6868686868686869,0.005050505050505051,0.30808080808080807,12.969696969696969,0.14672140225671276
2.0,0.3,20,0.05,0.03280892709524297,0.32408320815251207,0.43010752688172044,1.2165046019593608,0.0488485339871797,186,0.5161290322580645,0.005376344086021506,0.478494623655914,15.618279569892474,0.16277117057976168
2.0,0.3,20,0.07,0.04142342881524885,0.4057567540423281,0.4371584699453552,1.2576943118406334,0.04547435965656285,183,0.4262295081967213,0.00546448087431694,0.5683060109289617,16.273224043715846,0.17545961416310907
2.0,0.3,20,0.1,0.04180262904985055,0.40343626293506596,0.45,1.2578753582112925,0.0455924836935693,180,0.3888888888888889,0.005555555555555556,0.6055555555555555,16.58888888888889,0.1773725392506348
2.0,0.3,30,0.03,0.026712482786593883,0.27809024878501926,0.38071065989847713,1.1930551626592691,0.04118934478750873,197,0.8426395939086294,0.015228426395939087,0.14213197969543148,15.0,0.148301118891249
2.0,0.3,30,0.05,0.0364841832965801,0.34315122649959534,0.41621621621621624,1.2190319949833472,0.04571832449821567,185,0.6756756756756757,0.016216216216216217,0.3081081081081081,19.62162162162162,0.1637140474877015
2.0,0.3,30,0.07,0.060280158665382055,0.5353120397783874,0.4388888888888889,1.3307573681543086,0.036994124279621614,180,0.5388888888888889,0.016666666666666666,0.4444444444444444,21.52777777777778,0.19663166819058062
2.0,0.3,30,0.1,0.047475022557060154,0.4145724605630952,0.4431818181818182,1.2618043355764543,0.03918822707423421,176,0.4943181818181818,0.017045454545454544,0.48863636363636365,22.198863636363637,0.17965043307115164
2.0,0.3,40,0.03,0.03228693406860583,0.3287457173080583,0.37055837563451777,1.218402940706712,0.03602842824500229,197,0.8934010152284264,0.015228426395939087,0.09137055837563451,16.20812182741117,0.15407460580605997
2.0,0.3,40,0.05,0.034911686620666904,0.35217847917126266,0.3770491803278688,1.1988361960354266,0.04039186105520292,183,0.73224043715847,0.02185792349726776,0.2459016393442623,22.24590163934426,0.1568772474370631
2.0,0.3,40,0.07,0.044022538859402216,0.40790905008420053,0.384180790960452,1.2314644458767336,0.04500709484294205,177,0.6440677966101694,0.02824858757062147,0.327683615819209,25.372881355932204,0.16740253523798038
2.0,0.3,40,0.1,0.028173089754830016,0.2761669970068502,0.38011695906432746,1.1556804249083072,0.045241024058948164,171,0.5789473684210527,0.029239766081871343,0.391812865497076,26.46783625730994,0.14678332578251024
2.0,0.3,60,0.03,0.04414961295997144,0.48014138365729453,0.36923076923076925,1.2797630550861432,0.037000681509713064,195,0.9435897435897436,0.020512820512820513,0.035897435897435895,17.343589743589742,0.1730432170972082
2.0,0.3,60,0.05,0.08343050220066695,0.7415104691495967,0.37222222222222223,1.415231614921323,0.04039012876791178,180,0.8222222222222222,0.044444444444444446,0.13333333333333333,26.344444444444445,0.21558040014588603
2.0,0.3,60,0.07,0.08206232259637769,0.6937037405171969,0.3583815028901734,1.3901638803182959,0.045252406554500815,173,0.7283236994219653,0.05202312138728324,0.21965317919075145,31.14450867052023,0.20811812902678165
2.0,0.3,60,0.1,0.06774408598630499,0.597682366426225,0.3416149068322981,1.3156971107337458,0.04634640822427349,161,0.6459627329192547,0.055900621118012424,0.2981366459627329,33.807453416149066,0.1889509034380209
2.5,0.1,10,0.03,-0.01599292379531181,-0.19979819802237958,0.445,0.9546451444978524,0.041451652353866685,200,0.37,0.05,0.58,9.215,0.09310022285508943
2.5,0.1,10,0.05,0.004145340804469155,0.0610244202535038,0.46842105263157896,1.0918613487741,0.038688354999598884,190,0.17894736842105263,0.05789473684210526,0.7631578947368421,10.0,0.13109119317424228
2.5,0.1,10,0.07,0.007710248784224438,0.10612001928705722,0.4756756756756757,1.1198187625485487,0.03726263052563846,185,0.12972972972972974,0.05945945945945946,0.8108108108108109,10.12972972972973,0.13838539043899786
2.5,0.1,10,0.1,0.004494440593973303,0.06574470031696876,0.47282608695652173,1.0956649371816047,0.03915572191017959,184,0.11413043478260869,0.059782608695652176,0.8260869565217391,10.168478260869565,0.13243578866392047
2.5,0.1,20,0.03,0.00139371151509593,0.026359990087667966,0.38341968911917096,1.0570390214562757,0.051987980244246265,193,0.6269430051813472,0.09844559585492228,0.27461139896373055,13.22279792746114,0.1128993883033029
2.5,0.1,20,0.05,0.019724147649150314,0.20484316134621985,0.4406779661016949,1.155027689915315,0.054610042691461476,177,0.423728813559322,0.12429378531073447,0.4519774011299435,15.937853107344633,0.1471059755716466
2.5,0.1,20,0.07,0.019531813347142046,0.20446227557767885,0.4508670520231214,1.1504505536510998,0.05234950740256834,173,0.3352601156069364,0.12716763005780346,0.5375722543352601,16.6878612716763,0.14829998149320595
2.5,0.1,20,0.1,0.02393166216119047,0.24292129738323887,0.46745562130177515,1.1778520972072115,0.047216679140040296,169,0.27218934911242604,0.1242603550295858,0.6035502958579881,17.189349112426036,0.15680271022384595
2.5,0.1,30,0.03,0.0031020797690328727,0.04351117061043167,0.3854166666666667,1.0641815204000193,0.050513524229473035,192,0.765625,0.11458333333333333,0.11979166666666667,15.109375,0.1155257457233965
2.5,0.1,30,0.05,0.005504983557550247,0.06485410312291949,0.42613636363636365,1.0665177800916381,0.05772247160273832,176,0.5965909090909091,0.1534090909090909,0.25,19.573863636363637,0.12431239470727551
2.5,0.1,30,0.07,0.015638475170426824,0.1563416076242821,0.4588235294117647,1.1142530428011335,0.048537440838900416,170,0.4588235294117647,0.17058823529411765,0.37058823529411766,21.594117647058823,0.14251719219181325
2.5,0.1,30,0.1,0.01007284162156652,0.10327072582399675,0.4666666666666667,1.0844315749098838,0.051544764322859274,165,0.40606060606060607,0.17575757575757575,0.41818181818181815,22.575757575757574,0.13599601983092055
2.5,0.1,40,0.03,0.0027873088818053393,0.040243750619133094,0.3697916666666667,1.0611879560142727,0.0479609690651147,192,0.796875,0.13541666666666666,0.06770833333333333,15.953125,0.11266135264987076
2.5,0.1,40,0.05,0.008409619686354786,0.09137284230234156,0.4057142857142857,1.0789229421729005,0.05286830554544133,175,0.64,0.18857142857142858,0.17142857142857143,21.354285714285716,0.12502010101300542
2.5,0.1,40,0.07,0.011693559184888569,0.11710474825836997,0.42857142857142855,1.0893676982804124,0.05000240998923391,168,0.5476190476190477,0.19642857142857142,0.25595238095238093,24.553571428571427,0.13221437899306807
2.5,0.1,40,0.1,-0.003919410572325588,-0.018920072718458282,0.43209876543209874,1.0134914512528417,0.058651149164566624,162,0.48148148148148145,0.19753086419753085,0.32098765432098764,25.876543209876544,0.11250261769464229
2.5,0.1,60,0.03,0.010416212163198102,0.11564624649030937,0.36649214659685864,1.1022958858717242,0.050270618703053056,191,0.8272251308900523,0.1518324607329843,0.020942408376963352,16.87434554973822,0.12292856963516743
2.5,0.1,60,0.05,0.020807861977091502,0.1997893702941097,0.3930635838150289,1.135495940390097,0.05319370014461633,173,0.6936416184971098,0.23699421965317918,0.06936416184971098,23.68208092485549,0.139041682154654
2.5,0.1,60,0.07,0.018376629242874643,0.17044169049398258,0.3939393939393939,1.1143946614843996,0.051637055876511635,165,0.6060606060606061,0.26666666666666666,0.12727272727272726,28.254545454545454,0.1349444206493276
2.5,0.1,60,0.1,0.007793289888088584,0.07881248531148548,0.4012738853503185,1.0628703348003021,0.05225694822475365,157,0.535031847133758,0.2802547770700637,0.18471337579617833,30.598726114649683,0.12236285189615972
2.5,0.15,10,0.03,-0.012816138997693183,-0.1549730745787848,0.44,0.975501036960254,0.04330089074124773,200,0.38,0.025,0.595,9.32,0.09802561565552656
2.5,0.15,10,0.05,0.008791721687722909,0.11685505359845172,0.4631578947368421,1.124781159774912,0.03955535395792262,190,0.18421052631578946,0.031578947368421054,0.7842105263157895,10.121052631578948,0.13799355989424494
2.5,0.15,10,0.07,0.012173018843191441,0.1598020417138489,0.4702702702702703,1.1523648688180463,0.03787100648934636,185,0.13513513513513514,0.032432432432432434,0.8324324324324325,10.254054054054054,0.14501314464725812
2.5,0.15,10,0.1,0.011452642071443364,0.15007048304248918,0.47282608695652173,1.1471258885005644,0.039598207395053785,184,0.11413043478260869,0.03260869565217391,0.8532608695652174,10.309782608695652,0.1441165505252705
2.5,0.15,20,0.03,0.016348261976430134,0.17767275315259903,0.38341968911917096,1.1411394867058553,0.05143669215369914,193,0.6424870466321243,0.05181347150259067,0.30569948186528495,13.55958549222798,0.1344346889801854
2.5,0.15,20,0.05,0.035577769918395896,0.35077893947445954,0.4406779661016949,1.242822572153977,0.054581511330904636,177,0.4350282485875706,0.06779661016949153,0.4971751412429379,16.440677966101696,0.16878235195089591
2.5,0.15,20,0.07,0.03828408406143202,0.37943125871732564,0.4508670520231214,1.2521093798256904,0.05198778377094574,173,0.3352601156069364,0.06936416184971098,0.5953757225433526,17.24277456647399,0.17400650482312496
2.5,0.15,20,0.1,0.04096071674812274,0.39786675193772536,0.46745562130177515,1.272096983535798,0.04684922337227665,169,0.27218934911242604,0.0650887573964497,0.6627218934911243,17.75147928994083,0.17994748546663467
2.5,0.15,30,0.03,0.016675306922003585,0.17585593599461605,0.3854166666666667,1.137941649610984,0.04982171670342468,192,0.796875,0.0625,0.140625,15.666666666666666,0.13456890044894684
2.5,0.15,30,0.05,0.01819468694460502,0.17942695807737186,0.42613636363636365,1.1301639103212135,0.057030677082755256,176,0.625,0.07954545454545454,0.29545454545454547,20.46590909090909,0.14116354669516012
2.5,0.15,30,0.07,0.03731495070475299,0.3433763963840833,0.4588235294117647,1.2193926441833853,0.04400277025613669,170,0.4647058823529412,0.09411764705882353,0.4411764705882353,22.729411764705883,0.17047237163164142
2.5,0.15,30,0.1,0.03148079654601821,0.2847383772625587,0.4666666666666667,1.1876282424449855,0.04154091685248198,165,0.40606060606060607,0.09090909090909091,0.503030303030303,23.812121212121212,0.16332910903534847
2.5,0.15,40,0.03,0.023297442742721497,0.23781991280359807,0.3697916666666667,1.1698913889516753,0.044833853461421415,192,0.8333333333333334,0.078125,0.08854166666666667,16.776041666666668,0.14111879000494224
