Date,close,high,low,open,volume,vix,oil,sp500,twitter_volume,sentiment_score,google_trends,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_width,bb_pct,atr,volume_sma_20,volume_ratio,returns,log_returns,z_score_ret,volatility_10,volatility_30,vol_ratio,cycle_period_0,cycle_mag_0,cycle_period_1,cycle_mag_1,cycle_period_2,cycle_mag_2,future_max_return,target_rally,anomaly_iso,anomaly_svm,prob_rally,final_signal,actual_return_horizon
2024-08-14,5.179999828338623,5.349999904632568,5.159999847412109,5.269999980926514,4493600,16.190000534057617,76.9800033569336,5455.2099609375,1044,0.1326509012561096,34.06864465769972,53.05064789275144,0.030622095423987084,0.026042200441117436,0.004579894982869648,5.6548244594474975,4.599675548181897,0.20369670776688378,0.5499927772854877,0.320057967018102,6244790.0,0.719575838418906,-0.009560265880022123,-0.009606258591640462,-0.38435498755719305,0.05188777160635834,0.03664119067447652,1.4161049532296521,60.0,5.9777666033106245,30.0,5.198602846438689,20.0,5.135756663445574,0.42084949371030594,1,0,0,0.3440297147046937,False,0.35135139613413924
2024-08-15,5.829999923706055,6.039999961853027,5.25,5.25,23961800,15.229999542236328,78.16000366210938,5543.22021484375,1667,0.417282140480777,82.22416790441298,65.09179378929079,0.08656988669179988,0.03814773769125393,0.04842214900054595,5.764299719675423,4.547200257436394,0.20876491906801506,1.0539809654584573,0.35862526462498073,7130680.0,3.3603807771488836,0.12548264805172882,0.11821196414383163,2.7319177496939866,0.06138982273903354,0.04277187313158951,1.4352848786903745,60.0,6.2299772865263225,30.0,5.160168559792667,20.0,4.966454749323439,0.26243571695207646,1,1,1,0.4173810607515555,False,0.17324189401357515
2024-08-16,6.559999942779541,7.099999904632568,5.920000076293945,6.269999980926514,74179900,14.800000190734863,76.6500015258789,5554.25,4012,0.2976397637699494,76.41194305911534,73.35644487047045,0.1876506946289478,0.06804832907879271,0.11960236555015508,6.087363768324028,4.360136222139229,0.2632968843370074,1.273638627116328,0.4237234586465188,10673775.0,6.949734278640874,0.12521441314349713,0.11797360695740584,2.4286121042083497,0.06724845039377242,0.04705695656045217,1.4290862671363171,60.0,5.71402151736275,30.0,5.325602788029925,20.0,5.321990078484009,0.12195124965136735,1,1,1,0.3331825194371383,False,0.06097562482568364
2024-08-19,7.190000057220459,7.360000133514404,6.46999979019165,6.78000020980835,47084200,14.649999618530272,74.37000274658203,5608.25,2892,0.6099731024191339,78.4975193334495,78.16171639115927,0.3149630097530087,0.11743126521363592,0.1975317445393728,6.533677111091274,4.0988228698352405,0.3386445371180303,1.2695532796208027,0.457028950409107,12825970.0,3.671005000011695,0.0960366036488074,0.09170058545792782,1.6653496263871364,0.06567914395450161,0.049550445885498354,1.32550056373405,20.0,6.188601425409775,30.0,6.007791402984324,12.0,5.70851011766886,0.02364396035341127,0,1,1,0.3108045260301528,False,-0.06258696558011678
2024-08-20,6.650000095367432,7.257999897003174,6.599999904632568,7.25,27622900,15.880000114440918,74.04000091552734,5597.1201171875,1917,0.4923109075327642,65.5243647790189,67.00644544631282,0.3680428835086209,0.16755358887263294,0.20048929463598797,6.728149429655636,4.029350551270879,0.40583441198216114,0.9710429202731191,0.47138402483492836,14003640.0,1.9725514223444762,-0.07510430564054582,-0.07807431068256467,-1.6393217216892593,0.07571439137712745,0.05208303772407349,1.4537245653421484,20.0,7.474234155682188,30.0,7.399269126388348,12.0,6.2429542323802405,0.093233064160554,0,1,1,0.4156487165210884,False,-0.07969927852746372
2024-08-21,7.0,7.269999980926514,6.21999979019165,6.699999809265137,26839900,16.270000457763672,71.93000030517578,5620.85009765625,1798,0.5616697133781728,49.71051686461803,69.99548415327877,0.43335567860397983,0.22071400681890235,0.21264167178507748,6.987734393629415,3.9487655834824014,0.4341384014495734,1.0040361080145446,0.512713750970638,15143710.0,1.7723464065278587,0.052631563851613716,0.05129328004658346,0.7773216709816908,0.07210583055491063,0.05265350977811358,1.3694401542987504,30.0,8.391333651461016,20.0,8.178520106876817,12.0,6.294726976033738,0.03857142584664481,0,1,1,0.31430367107424756,False,-0.12999997820172993
2024-08-22,6.840000152587891,7.260000228881836,6.829999923706055,7.0,22202400,17.549999237060547,73.01000213623047,5570.64013671875,1505,0.1788503857333772,27.36654878474926,67.00694746292527,0.46682462506913325,0.26993613046894854,0.1968884946001847,7.175744143414558,3.919755848956047,0.47602166985721767,0.896884152993399,0.5068056476995768,16003735.0,1.3873261460527808,-0.02285712105887272,-0.023122395112683266,-0.6159805014119405,0.07531331432704784,0.05275901218636476,1.4274966722464926,30.0,9.728096661477554,20.0,8.860970682558571,12.0,5.929250467918924,0.061403518556215196,0,0,1,0.3434106255804087,False,-0.08918130407988556
2024-08-23,6.960000038146973,7.070000171661377,6.76200008392334,6.989999771118164,14731100,15.859999656677246,74.83000183105469,5634.60986328125,1364,0.0397130332826415,28.526774559121534,68.10679547670459,0.4972994358192597,0.3154087915390108,0.18189064428024893,7.3637238063501815,3.8877761802983777,0.4994177596265127,0.8838521716560548,0.4926052505594668,16519065.0,0.8917635471499143,0.017543842526623443,0.017391725884585187,0.17947483992778243,0.06899427690268109,0.05192314388881495,1.3287769525362567,30.0,10.634057525688876,20.0,9.04906012018393,15.0,5.886599653336279,0.015804616797630174,0,0,1,0.29173749601307297,False,-0.09913793871244925
2024-08-26,6.739999771118164,6.96999979019165,6.510000228881836,6.960000038146973,13359400,16.149999618530273,77.41999816894531,5616.83984375,1276,-0.1885988805805633,35.002816392406025,63.90102961448398,0.49795860315886475,0.3519187538629816,0.14603984929588315,7.493970858139207,3.899529088455031,0.5332999839387026,0.7902397269639758,0.49027627275592023,16990410.0,0.7862906192375582,-0.031609233595260355,-0.03211958886172943,-0.7319194142806938,0.07126259756877447,0.05242046975641607,1.3594421778345889,30.0,11.692071574261563,20.0,9.207050826816706,60.0,6.2968188429099,0.03412463306884199,0,0,1,0.3428018580233474,False,-0.10089018567218899
2024-08-27,6.119999885559082,6.599999904632568,6.110000133514404,6.590000152587891,16090500,15.43000030517578,75.52999877929688,5625.7998046875,1332,-0.1580397134859757,67.64831487719447,53.815179243808146,0.4433416225608644,0.3702033276025582,0.0731382949583062,7.534265195579873,3.94523471668209,0.586442899674975,0.6059478128324166,0.5002565131021945,17578690.0,0.9153412455649426,-0.09198811670823315,-0.09649781314074764,-1.7391393547746061,0.07887339262593732,0.05531738757247741,1.4258336499097428,30.0,12.228622857335763,20.0,9.08164991484927,60.0,7.209187820934169,0.0784313771322296,0,1,1,0.43962767733036423,False,0.035947756722663815
2024-08-28,6.090000152587891,6.25,5.960000038146973,6.019999980926514,12833300,17.110000610351562,74.5199966430664,5592.18017578125,1371,-0.0611329387398547,29.70596581256609,53.37618115783068,0.39310507362101443,0.37478367680624947,0.018321396814764968,7.567647670024552,3.9968522803843824,0.5863374877129999,0.5861853295420647,0.4852381880129683,17965320.0,0.7143374011707,-0.004901917243818832,-0.0049139710474499255,-0.1824408434661166,0.07870230387822719,0.054926133754417725,1.432875363667794,30.0,12.056081929106654,20.0,9.0532264781577,60.0,7.220754791599968,0.06568138070740395,0,0,1,0.298857781589553,False,-0.001642073666876076
2024-08-29,6.230000019073486,6.46999979019165,6.139999866485596,6.190000057220459,8084100,15.649999618530272,75.91000366210938,5591.9599609375,892,-0.1558064534336316,35.89132682948266,55.212343556533604,0.3604342046998008,0.37191378238495976,-0.011479577685158948,7.59971489913158,4.0917850493700065,0.5630706001640216,0.6095375510000035,0.47772114869802484,18004150.0,0.4490131441917558,0.022988483247591285,0.022728229083628256,0.2925656856093578,0.06942823089510058,0.05448783416923714,1.274196927693238,30.0,11.909680464835867,20.0,9.116233609900666,60.0,7.122038157196847,0.04173350742354322,0,0,1,0.24536139425407225,False,-0.06741574237690084
2024-08-30,6.269999980926514,6.489999771118164,6.21999979019165,6.239999771118164,8159300,15.0,73.55000305175781,5648.39990234375,847,-0.0162540806745105,17.82338941688726,55.74856874181024,0.3339207379184659,0.364315173491661,-0.0303944355731951,7.614780325147363,4.222719627168921,0.5409985180697241,0.6035506248392623,0.46288392242863124,17989295.0,0.4535641891469343,0.0064205396036221,0.006400015741889492,-0.02245301980325251,0.056197640469921366,0.05437673238914155,1.0334868978104215,30.0,11.924337923836266,20.0,9.090138955644395,60.0,7.16246155621388,0.03508768594272646,0,0,1,0.2639745919104307,False,-0.020733670627812062
2024-09-03,6.059999942779541,6.25,5.994999885559082,6.199999809265137,6921300,20.71999931335449,70.33999633789062,5528.93017578125,930,-0.0275251605167075,43.62889682631758,52.21412285946767,0.2925905744294184,0.34997025367921253,-0.05737967924979415,7.583748060960682,4.393751900892346,0.5264020115823929,0.5223354381252613,0.449463649067117,17977755.0,0.3849924531733801,-0.033492829152439785,-0.03406656096390287,-0.714457192857955,0.04452913821129543,0.054755449629091915,0.813236646086033,30.0,11.797518925749584,20.0,9.151661077800517,60.0,7.18889432091609,0.06765674113588435,0,0,1,0.3446740856920846,False,0.014851510468267382
2024-09-04,6.340000152587891,6.46999979019165,6.019999980926514,6.019999980926514,9643700,21.31999969482422,69.19999694824219,5520.06982421875,1029,0.1388467983579181,44.667988460148365,56.20135865477437,0.2792112257611219,0.33581844809559447,-0.05660722233447257,7.559228048380445,4.580771913472582,0.4697880225905203,0.5906510485405317,0.4495019462241184,18256260.0,0.5282407240037116,0.04620465552016517,0.045169001877721784,0.7133428997871494,0.04315227051058451,0.05524893586521378,0.7810516136611121,30.0,11.750917887620785,20.0,9.398716936944313,60.0,6.897469671360413,0.020504674207412425,0,0,1,0.29783620238672176,False,0.05362770781826387
2024-09-05,6.079999923706055,6.340000152587891,6.039999961853027,6.289999961853027,6214600,19.899999618530277,69.1500015258789,5503.41015625,1024,-0.0760593534863196,43.94007839761345,51.87308702186192,0.24480617677104455,0.3176159938306845,-0.07280981705963996,7.468366975588346,4.821632986264682,0.4353180958118091,0.4754414091168003,0.4388232494034573,18328705.0,0.3390637800106445,-0.04100949883663774,-0.04187410908689565,-0.8591817775294784,0.039528291132152074,0.05541152760195906,0.7133586248713085,30.0,11.688754664185383,20.0,9.431169615895465,60.0,6.928903277640923,0.1018092049022625,1,0,1,0.4440640585449245,False,0.12828950980198406
2024-09-06,5.809999942779541,6.199999809265137,5.739999771118164,6.110000133514404,9211300,22.3799991607666,67.66999816894531,5408.419921875,989,-0.2192412093688158,49.53665037489358,47.75966165748513,0.19352238006079325,0.2927972710767063,-0.09927489101591302,7.3737770218210015,5.020222936217329,0.4050867657113465,0.3355678169425365,0.44033587717085126,18434015.0,0.4996903821549456,-0.04440789215700114,-0.045424122414525474,-0.876905267103457,0.040679750503311594,0.05618712649727495,0.724004821732333,30.0,11.70030380140711,20.0,9.79602404931441,15.0,6.803262677268933,0.21342517386705828,1,0,1,0.48090437138114217,False,0.28399313452971575
2024-09-09,6.139999866485596,6.275000095367432,5.880000114440918,5.900000095367432,9684900,19.450000762939453,68.70999908447266,5471.0498046875,1071,-0.0252710822166909,42.841403998223726,52.696918807192986,0.1774621642437202,0.26973024971010906,-0.09226808546638887,7.35028210045907,5.120717855671911,0.36312122040212913,0.4571664679305925,0.4420976111292112,18026870.0,0.5372480081123345,0.05679861049158297,0.05524415939883003,0.8973141177891898,0.045787924177573235,0.05683050005594395,0.805692790535005,30.0,12.006403930267263,20.0,10.229753159984899,15.0,6.832120648742229,0.21661237013467854,1,0,1,0.3216130928903253,False,0.20032574036154038
2024-09-10,6.150000095367432,6.170000076293945,5.960000038146973,6.139999866485596,6175700,19.07999992370605,65.75,5495.52001953125,874,0.0315247420338212,20.635223010318757,52.842368408667625,0.16365475228366755,0.2485151502248208,-0.08486039794115324,7.320138004862208,5.226861974156958,0.34037008101545185,0.4410016202686166,0.4255192130590513,17981625.0,0.3434450445941343,0.0016287018077021376,0.001627376911291969,-0.08329607504251278,0.04537044177751728,0.0567039371462741,0.8001285988392515,30.0,12.184152383678375,20.0,10.44053459472312,15.0,6.761995979771796,0.22373982214361948,1,0,1,0.2398703388509292,False,0.16585365286332965
2024-09-11,6.679999828338623,6.698999881744385,6.150000095367432,6.179999828338623,13295200,17.690000534057617,67.30999755859375,5554.1298828125,1353,0.2600104576488203,60.43213575967052,59.882866609003514,0.19325114893621365,0.23746234996709936,-0.044211201030885716,7.289237026979671,5.4027629329660085,0.2824063087562752,0.6770497932760716,0.43433925401033,18039455.0,0.737006744383353,0.08617881703293317,0.08266586452541728,1.3107200904377627,0.04375472241121294,0.05842462755149534,0.74890888046565,30.0,12.416622422554102,20.0,10.478025063224562,15.0,6.587257063542956,0.126646738965556,1,0,1,0.2525544541686211,False,0.06586827373166138
2024-09-12,6.860000133514404,7.050000190734863,6.630000114440918,6.679999828338623,13983500,17.06999969482422,68.97000122070312,5595.759765625,1233,0.2489409884098755,25.63377995411553,61.96004445152107,0.2285959153995405,0.2356890630535876,-0.007093147654047116,7.231498639920564,5.628501350542693,0.23367306970541551,0.7682475766691162,0.4333150270305883,18513950.0,0.7552953313582461,0.026946154161885616,0.02658949934979182,0.2792200650456724,0.043737650183443666,0.05845109837630241,0.748277644020733,30.0,12.054384096301247,20.0,10.52516359216665,15.0,6.9450883628048095,0.09708453008915395,0,0,1,0.28835460166309895,False,0.0451894951524916
2024-09-13,7.460000038146973,7.46999979019165,6.909999847412109,6.960000038146973,13806100,16.559999465942383,68.6500015258789,5626.02001953125,1344,0.5599031462001427,65.46532051156143,67.92228896828615,0.3015458425947797,0.24886041896182604,0.05268542363295364,7.380988973984617,5.642011027922732,0.2331069620870724,1.0454353457105567,0.4459353577196353,18006165.0,0.7667429460965175,0.08746354124707367,0.08384795812866981,1.2271883626207467,0.04974230983551201,0.058785992872552637,0.8461592193118652,30.0,11.460092813508114,20.0,10.806011966089395,15.0,7.570589191517003,0.008847182895940709,0,0,1,0.29649984752590386,False,0.0013404493288933228
2024-09-16,7.369999885559082,7.526000022888184,7.170000076293945,7.46999979019165,13219600,17.139999389648438,70.08999633789062,5633.08984375,1239,0.268137325708409,38.5899645359162,66.24503109899322,0.3480844247482002,0.2687052201191009,0.07937920462909931,7.498775598037775,5.605224398147528,0.25692689678333747,0.9319924845516947,0.4395113997821069,14958150.0,0.8837723916393404,-0.012064363555988167,-0.012137728655899592,-0.47938222722546175,0.050608908853867485,0.05839252390350671,0.8667018561742321,20.0,11.493225278964179,30.0,10.73020427471073,15.0,8.074121541639258,0.04748981140669552,0,0,1,0.2963720897250546,False,0.025780198123577902
2024-09-17,7.170000076293945,7.510000228881836,7.070000171661377,7.449999809265137,9185000,17.610000610351562,71.19000244140625,5634.580078125,1058,0.2488077544759514,24.36811957941979,62.54865205774028,0.3646251020523996,0.28788919650576067,0.07673590554663895,7.495116538940116,5.606883459152535,0.2633518911709102,0.8278197399853068,0.43954630388484633,13063190.0,0.7031207538128129,-0.027137016603897113,-0.02751202542105853,-0.7411909256933444,0.04993381005273698,0.05828447732588058,0.8567257071474915,20.0,12.07464165984251,30.0,10.225487604196207,15.0,8.353740291594999,0.07670846695192657,0,0,1,0.29385170214062994,False,0.05857741587515242
2024-09-18,7.119999885559082,7.5,7.099999904632568,7.150000095367432,11804500,18.229999542236328,70.91000366210938,5618.259765625,1194,0.1458156903474157,23.32536055722306,61.622905459783354,0.36944043114034564,0.3041994434326777,0.06524098770766795,7.550173608794361,5.598826368317456,0.274065628067588,0.779550397636996,0.436721574705031,12272270.0,0.9618839872330058,-0.006973527224940823,-0.0069979559015249625,-0.3835295826775529,0.04943261473276394,0.058432426238781816,0.8459791577156064,20.0,12.126984177228563,30.0,10.337292038762442,15.0,8.165407384099337,0.08426965088152592,0,0,1,0.26601962934725276,False,0.2106741606895708
2024-09-19,7.170000076293945,7.369999885559082,7.0,7.329999923706055,10540500,16.329999923706055,71.94999694824219,5713.64013671875,1122,0.0609740395325615,26.71396408116915,62.22499814016703,0.37299159671071536,0.31795787408828524,0.055033722622430115,7.576158606047809,5.589841378693402,0.2770316884544723,0.7955218209052994,0.43195573976603463,11457300.0,0.9199811473907465,0.007022498811590561,0.006997955901524959,-0.16595560039401197,0.04583181634466866,0.057865017632226005,0.7920470470770953,20.0,12.152033761630587,30.0,10.436556769248718,15.0,8.029259670113404,0.22594140422888714,1,0,0,0.2601530432381028,False,0.21199434977900555
2024-09-20,7.46999979019165,7.71999979019165,7.130000114440918,7.150000095367432,22836000,16.149999618530273,71.91999816894531,5702.5498046875,1728,-0.2842049427001062,41.53587292637661,65.70191997774216,0.39545483356012934,0.33345726598265407,0.061997567577475265,7.675885365277063,5.553114583224524,0.2841728034369968,0.9030109247658201,0.4432445923363702,11488980.0,1.9876438117221895,0.0418409638361914,0.04098930580568513,0.43551792900631053,0.04070646920090379,0.05787033120770435,0.703408263809703,20.0,12.209584149911974,30.0,10.497933333585546,15.0,7.8881785609723645,0.2021418734211152,1,0,1,0.29718297356235124,False,0.30923694881660446
2024-09-23,7.559999942779541,7.670000076293945,7.465000152587891,7.630000114440918,12454700,15.890000343322754,70.37000274658203,5718.56982421875,1301,-0.1867420462952983,25.45846650554089,66.69238924053491,0.41572712721200844,0.349911238228525,0.06581588898348345,7.774924194583562,5.514075744381282,0.29905403006802767,0.904936462333514,0.4262271160056334,11375160.0,1.0949032804813295,0.012048213536239194,0.011976211564666113,-0.014755993535293268,0.039404232970778885,0.05407424106703688,0.7287061675434094,20.0,12.339356211272358,30.0,10.58295311292439,60.0,7.618874396621284,0.3611111163672527,1,0,1,0.30192286386415557,False,0.2870369862276687
2024-09-24,7.590000152587891,7.614999771118164,7.275000095367432,7.579999923706055,9793400,15.390000343322754,71.55999755859375,5732.93017578125,1061,-0.0536435113645529,15.488059058129132,67.03413364828386,0.4292655264144374,0.3657820958657075,0.0634834305487299,7.890164149856654,5.483835827255163,0.3170392983168818,0.8752605808403341,0.4200680131302833,11196860.0,0.8746559303233228,0.003968281750716507,0.003960428888746979,-0.16433352682687813,0.03927859633965613,0.05407284070365157,0.7264015692262977,20.0,12.276654260275446,30.0,10.860772405262347,60.0,7.841651734961005,0.3557311930151336,1,0,1,0.2851996801099224,False,0.2160736965320431
2024-09-25,8.619999885559082,8.789999961853027,7.550000190734863,7.554999828338623,29464600,15.40999984741211,69.69000244140625,5722.259765625,2051,0.3080592880719393,89.01635217743308,76.10066633948995,0.5171458403694338,0.39605484476645275,0.12109099560298103,8.250090352907776,5.37390962420404,0.3336636620520316,1.12861136609382,0.4786345672722748,11865565.0,2.483202443372903,0.13570483692546453,0.1272534598880482,2.027147002713455,0.049952040661515415,0.05788312048928317,0.8629811288554119,20.0,12.155651228756195,30.0,11.16202414108798,60.0,8.07454633863659,0.19373551026278596,1,1,1,0.2913211491080685,False,0.12645013538967054
2024-09-26,8.6899995803833,8.979999542236328,8.630000114440918,8.84000015258789,15727000,15.369999885559082,67.66999816894531,5745.3701171875,1315,0.4456067887637445,20.276487293200468,76.5722417910394,0.5856885595467114,0.4339815877225045,0.1517069718242069,8.554954908649925,5.3290450112414325,0.3712209497329117,1.0418625057822795,0.47016064508691563,12010250.0,1.309464832122562,0.008120614356560196,0.008087819590599236,-0.18786844843304779,0.05030286175465444,0.05767861035892159,0.8721233303235038,30.0,12.018105052985481,20.0,11.889688030758853,60.0,9.48996574212597,0.18411973057876183,1,0,1,0.32698091073321534,False,0.06444193862573222
2024-09-27,9.779999732971191,10.289999961853027,8.843000411987305,8.869999885559082,39176900,16.959999084472656,68.18000030517578,5738.169921875,2588,0.530824809953464,71.76616853040441,82.39689196151522,0.7196671857804002,0.4911187073340837,0.22854847844631654,9.115761062338713,5.123238828942416,0.4082333683442093,1.1663706879516698,0.5508634833999736,13564890.0,2.888110408562104,0.12543155411059437,0.11816656575317407,1.8461377142181907,0.056582380862602415,0.057675357060018424,0.9810495113835423,30.0,13.176157184664492,20.0,11.346769382922233,60.0,10.814506873280479,0.0521472640906603,0,1,1,0.3421236050712207,False,0.0020450366369892947
2024-09-30,9.729999542236328,10.149999618530272,9.520000457763672,9.869999885559082,20367700,16.729999542236328,68.16999816894531,5762.47998046875,1478,0.563211404088612,28.52920814244832,81.39717233710681,0.8124462402834407,0.5553842139239551,0.2570620263594856,9.547262453808456,5.0377373936036545,0.46346611226749745,1.0405224687718164,0.556516031783304,14175310.0,1.4368433565121328,-0.005112494079759333,-0.0051256075918799165,-0.36390164210763887,0.05606491611427341,0.05419916762630091,1.0344239325008953,30.0,15.467066116340837,60.0,13.14787371996482,20.0,10.08194078961851,0.04316547749779353,0,1,1,0.29671066522597545,False,-0.005138667976654077
2024-10-01,9.229999542236328,9.720000267028809,9.09000015258789,9.65999984741211,14756800,19.26000022888184,69.83000183105469,5708.75,1458,0.5416218327818308,50.48566103771554,71.99069947227679,0.8359916962013951,0.6115057103794431,0.224485985821952,9.781329237981756,5.120670569376031,0.5049467930392224,0.8817056268335645,0.5624791287736707,14567085.0,1.0130235390265108,-0.05138746387701065,-0.05275485023172427,-1.1474052669621644,0.059222065748855454,0.053236639286883894,1.1124305843146303,30.0,17.47378632442909,60.0,15.053678093652644,20.0,8.732716144392382,0.0953412955671397,0,1,1,0.3716794343378397,False,0.019501659166081486
