Date,close,high,low,open,volume,vix,oil,sp500,twitter_volume,sentiment_score,google_trends
2020-01-28,199.65438842773438,200.30018860402603,196.74832386241332,199.18904712265015,16196700,16.280000686645508,53.47999954223633,3276.239990234375,1031,-0.259330979432695,25.236560629949015
2020-01-29,201.35435485839844,203.2157490995667,198.9801171591146,201.8671838253171,12871900,16.389999389648438,53.33000183105469,3273.39990234375,909,-0.2892805756946872,32.769846181194474
2020-01-30,198.08740234375,199.30301089187657,194.71598189758146,197.42261868324277,14376000,15.489999771118164,52.13999938964844,3283.659912109375,858,-0.22598581168421425,29.124089617933265
2020-01-31,196.19749450683594,197.47008238041565,194.4291628090384,196.11202543126632,18181400,18.84000015258789,51.560001373291016,3225.52001953125,1146,-0.28355916808379755,32.92967325957909
2020-02-03,202.38002014160156,204.2034328913611,198.17286355151546,198.17286355151546,14118800,17.969999313354492,50.11000061035156,3248.919921875,977,-0.09046041755423412,32.090708078521956
2020-02-04,211.66802978515625,213.0925723090344,209.39825927675824,210.21499757009622,16695100,16.049999237060547,49.61000061035156,3297.590087890625,1006,0.04869603915484186,52.0372626693607
2020-02-05,209.14183044433594,215.29584988043058,206.5966403529071,215.12491173915913,15766100,15.149999618530273,50.75,3334.68994140625,857,0.13556077223771884,29.843139058469554
2020-02-06,209.78761291503906,212.39927408052876,208.72395918664026,211.90544313016943,10790800,14.960000038146973,50.95000076293945,3345.780029296875,945,0.1605052286856602,24.309086865875422
2020-02-07,205.637451171875,206.88154926687002,204.07046026421773,206.52067503144556,13790300,15.470000267028809,50.31999969482422,3327.7099609375,1011,0.11399783749446138,31.061463532331032
2020-02-10,204.9156951904297,204.9156951904297,201.52527706839334,202.75988347255438,17420300,15.039999961853027,49.56999969482422,3352.090087890625,884,-0.04674786671380618,20.512280386193446
2020-02-11,206.28326416015625,208.9423986552951,204.4598369474951,208.8474378468665,16073500,15.180000305175781,49.939998626708984,3357.75,1037,-0.1981931590686387,29.33956464416365
2020-02-12,213.0260772705078,214.17521456501817,209.13233657235216,210.00605420937043,18671900,13.739999771118164,51.16999816894531,3379.449951171875,939,-0.11808570036013064,37.04537704519065
2020-02-13,209.27479553222656,213.68137985265116,207.97371798986202,208.93290474481446,28069700,14.149999618530273,51.41999816894531,3373.93994140625,1257,-0.1078596564964749,18.969399206723686
2020-02-14,208.58151245117188,210.49039413825324,207.25193078855602,209.9775652267611,10690000,13.680000305175781,52.04999923706055,3380.159912109375,939,0.027318312032366288,16.070461810239593
2020-02-18,209.4267578125,209.74015891993233,206.56816641949445,207.55585739283205,12987000,14.829999923706055,52.04999923706055,3370.2900390625,1185,-0.03747310217525812,21.09694640527009
2020-02-19,210.96524047851562,212.3138055996721,209.6451650472206,210.37643423311928,10798100,14.380000114440918,53.290000915527344,3386.14990234375,998,0.12131110019389371,25.223075381011327
2020-02-20,207.0714874267578,211.30713342112293,203.44366013220778,211.30713342112293,14950100,15.5600004196167,53.779998779296875,3373.22998046875,894,-0.01469146253511347,28.945480785142365
2020-02-21,201.89566040039062,206.6536417149751,200.91747569113826,206.59664784129004,17681200,17.079999923706055,53.380001068115234,3337.75,1082,-0.03556573957620209,38.59253552426944
2020-02-24,195.78912353515625,196.8527772917656,192.3227281106706,193.31041901997548,19380200,25.030000686645508,51.43000030517578,3225.889892578125,877,-0.16592223588060254,25.367492464798584
2020-02-25,195.2667999267578,199.38847296833205,193.83276561723216,198.02090977692393,18132400,27.850000381469727,49.900001525878906,3128.2099609375,1020,-0.4165851780572605,22.051833003480983
2020-02-26,198.23934936523438,202.36102239210948,196.3874324302758,196.39693865511327,19482100,27.559999465942383,48.72999954223633,3116.389892578125,804,-0.2854632714885338,18.521611409397888
2020-02-27,194.71597290039062,199.40746871678652,191.70544136240298,194.69697494205485,22741200,39.15999984741211,47.09000015258789,2978.760009765625,956,-0.19398830255840627,32.685234269996215
2020-02-28,197.53656005859375,198.41027771990943,188.57239335625826,188.97030709851802,31251100,40.11000061035156,44.7599983215332,2954.219970703125,1423,-0.138501776679992,26.770530722553957
2020-03-02,200.3666534423828,200.49011843350902,193.50605747068482,198.09688289953183,21542200,33.41999816894531,46.75,3090.22998046875,1119,-0.032329186876638105,29.261517177131708
2020-03-03,196.9762420654297,200.75602408175067,192.0663206883344,200.46162095237833,20813800,36.81999969482422,47.18000030517578,3003.3701171875,1035,-0.002077380094606368,24.141103249093344
2020-03-04,201.29736328125,202.00012832331117,198.34381118256584,198.95161541712483,12474400,31.989999771118164,46.779998779296875,3130.1201171875,988,-0.1430303988351672,37.36596019146382
2020-03-05,200.822509765625,204.32687212015233,198.6192104242291,199.43594869854715,13462900,39.619998931884766,45.900001525878906,3023.93994140625,969,-0.14667668224630875,26.38810602161893
2020-03-06,194.3455810546875,196.58686179782745,190.98366718557529,196.3019504042292,21700500,41.939998626708984,41.279998779296875,2972.3701171875,903,-0.14134053204885072,39.04372431847169
2020-03-09,187.7167205810547,189.83453641191434,184.17434773317314,185.7793346308617,25502600,54.459999084472656,31.1299991607666,2746.56005859375,1119,-0.34982630934194897,36.40672608309919
2020-03-10,196.00755310058594,197.01422749550323,190.698761457234,195.19081480997826,19022600,47.29999923706055,34.36000061035156,2882.22998046875,953,-0.18168241576436828,44.98264824386723
2020-03-11,188.90383911132812,192.88306354697804,186.24469016827652,191.50599418081487,18908200,53.900001525878906,32.97999954223633,2741.3798828125,1105,-0.41345679991973705,34.58655820462568
2020-03-12,175.78855895996094,180.90455991689905,174.67740300294705,177.11812622900845,30247100,75.47000122070312,31.5,2480.639892578125,1401,-0.46395948277958066,58.99194877746697
2020-03-13,184.24082946777344,186.13072772914444,178.362215116164,185.0955491688261,23650500,57.83000183105469,31.729999542236328,2711.02001953125,946,-0.3007323697520571,52.28841873847428
2020-03-16,169.8529510498047,178.54265422211574,165.721772137017,167.28876303982878,26628500,82.69000244140625,28.700000762939453,2386.1298828125,1265,-0.5289104881000128,64.3994424072696
2020-03-17,175.5131378173828,179.86274283441068,170.65070385548447,172.14171753110878,19276500,75.91000366210938,26.950000762939453,2529.18994140625,961,-0.3973699334815529,33.014008335897785
2020-03-18,170.94509887695312,173.2338672898037,161.4481489393446,167.14631890190972,22054200,76.44999694824219,20.3700008392334,2398.10009765625,996,-0.4330216509181773,34.82046836859601
2020-03-19,171.7808380126953,177.8303905880404,168.46639721160707,170.2423222427803,20905700,72.0,25.219999313354492,2409.389892578125,1083,-0.34521910553170354,15.97875878312075
2020-03-20,172.17970275878906,178.82756761826977,170.94509638664644,178.29574074810256,21006100,66.04000091552734,22.43000030517578,2304.919921875,1128,-0.3805307567813738,24.022921401840634
2020-03-23,167.46922302246094,169.52056782529283,161.4006721824807,166.45305684598924,22554700,61.59000015258789,23.360000610351562,2237.39990234375,1175,-0.1378470301430205,35.931980556679605
2020-03-24,176.40585327148438,179.30242603501583,172.06573999296086,173.87966099304734,20801500,61.66999816894531,24.010000228881836,2447.330078125,934,-0.19021055093500716,37.33232903482005
2020-03-25,179.07449340820312,185.370976124876,175.2329787321335,176.47233828772664,19605200,63.95000076293945,24.489999771118164,2475.56005859375,969,-0.07906570732126292,21.755002518941357
2020-03-26,185.4944305419922,186.44412552246638,178.16278413343582,179.150460537003,15416800,61.0,22.600000381469727,2630.070068359375,1033,0.045786278251020524,36.509630925843325
2020-03-27,179.1029815673828,183.04422462202342,178.54266497964227,180.41356534111824,13376400,65.54000091552734,21.510000228881836,2541.469970703125,1097,0.04723999308332959,35.72384379109392
2020-03-30,181.64816284179688,181.8475906724832,177.60245295353025,178.04881075332676,12254400,57.08000183105469,20.09000015258789,2626.64990234375,952,0.1571147376814941,21.0579723977588
2020-03-31,184.69668579101562,186.89047899664345,181.01187892036646,182.34144616886934,19084800,53.540000915527344,20.479999542236328,2584.590087890625,981,0.04629903092530367,30.336178484234896
2020-04-01,178.12478637695312,183.16766435252558,175.7315509933747,179.96719693860982,17948600,57.060001373291016,20.309999465942383,2470.5,889,-0.13629425652373298,39.04842744004709
2020-04-02,179.3973846435547,181.6766614010361,176.3507700713641,176.7192522052292,13412100,50.90999984741211,25.31999969482422,2526.89990234375,880,-0.17024260641167005,22.60086428484935
2020-04-03,177.6974334716797,180.96438661678263,176.08295485681717,180.5560102280469,9483100,46.79999923706055,28.34000015258789,2488.64990234375,1081,-0.21696317925719194,20.958991090968983
2020-04-06,186.5675811767578,186.97595756507982,183.00622490146517,184.943610830294,13248700,45.2400016784668,26.079999923706055,2663.679931640625,1135,-0.4191117824145638,50.202105746973594
2020-04-07,188.03961181640625,191.31605669981658,187.13740445593032,189.98648948345163,14934500,46.70000076293945,23.6299991607666,2659.409912109375,992,-0.3460933590416923,32.222068862126086
2020-04-08,186.1212158203125,188.8563419660581,184.13066177484325,188.36249652503287,13608000,43.349998474121094,25.09000015258789,2749.97998046875,1100,-0.16388514189146652,22.683234796188387
2020-04-09,186.49160766601562,190.27140430412112,183.67101227878035,188.65691116655236,17821300,41.66999816894531,22.760000228881836,2789.820068359375,1036,-0.3855065110110066,17.93419396073158
2020-04-13,189.40716552734375,190.24764035182793,185.69385474828255,187.46977968992263,16117900,41.16999816894531,22.40999984741211,2761.6298828125,935,-0.38731541508812495,30.2728990904396
2020-04-14,194.47854614257812,197.5080755922027,193.97520893841062,194.63999255795298,16757100,37.7599983215332,20.110000610351562,2846.06005859375,1036,-0.32047773597096085,31.597363022325148
2020-04-15,197.69801330566406,198.6287103805868,191.18310479881245,194.46905598953424,10768100,40.84000015258789,19.8700008392334,2783.360107421875,1153,-0.056277927547265294,27.580192191767722
2020-04-16,201.96214294433594,202.52245951857537,198.6002145165078,199.93928794947655,16353800,40.11000061035156,19.8700008392334,2799.550048828125,996,0.02919627608925368,34.48271818526219
2020-04-17,198.9611053466797,204.1654299636069,198.34475131205843,204.1654299636069,13558500,38.150001525878906,18.270000457763672,2874.56005859375,1156,-0.06599592826297501,17.882922857113627
2020-04-20,201.45880126953125,205.22909150925125,198.82814211054173,199.31248133477345,19295400,43.83000183105469,-37.630001068115234,2823.159912109375,738,-0.0707840480507079,32.868356333432686
2020-04-21,196.90975952148438,201.45880672581316,194.7159663711428,199.34097642387496,14107600,45.40999984741211,10.010000228881836,2736.56005859375,1082,-0.015746368024741636,31.653655813317194
2020-04-22,199.39796447753906,201.33533586159066,198.68569324217964,201.33533586159066,13471100,41.97999954223633,13.779999732971191,2799.31005859375,1008,-0.08407283900827428,24.260669452665738
2020-04-23,194.9154052734375,199.96777509282555,193.2249493478532,199.66388023096545,20424000,41.380001068115234,16.5,2797.800048828125,974,-0.24084522168594952,30.79406233720638
2020-04-24,194.0796661376953,196.11201280943828,192.6171422488017,195.53269829364638,14673900,35.93000030517578,16.940000534057617,2836.739990234375,1009,-0.25129985071442007,21.955997679472564
2020-04-27,193.44338989257812,197.3276392262065,191.86689260855013,197.1092134190353,17286800,33.290000915527344,12.779999732971191,2878.47998046875,801,-0.3569140761028152,12.983207568875889
2020-04-28,191.03115844726562,194.8679346634779,189.375843526159,194.50704589796968,17203800,33.56999969482422,12.34000015258789,2863.389892578125,978,-0.297047884581519,33.70967142439839
2020-04-29,196.3019561767578,196.6628449186744,192.3227317559689,192.7216019222576,19117800,31.229999542236328,15.0600004196167,2939.510009765625,1035,-0.08219108792646185,34.00227744792538
2020-04-30,192.4746856689453,196.30195539460448,189.26471190244573,195.8745955389405,20107400,34.150001525878906,18.84000015258789,2912.429931640625,1147,-0.03875973415883509,31.963437469660647
2020-05-01,184.69668579101562,187.45081007890897,183.15818447614856,185.90280253935506,22276200,37.189998626708984,19.780000686645508,2830.7099609375,1020,-0.13427166300714888,44.96300299030983
2020-05-04,181.53419494628906,185.19052652283358,179.9956936708205,184.96259450412884,25709400,35.970001220703125,20.389999389648438,2842.739990234375,1118,-0.186131255541407,23.455496842306328
2020-05-05,185.2095184326172,188.29602710720962,184.43076159586934,186.50110418070983,22957200,33.61000061035156,24.559999465942383,2868.43994140625,1047,-0.2739712203722411,32.49031040096977
2020-05-06,185.3519744873047,188.9038390630847,185.1240424666913,187.72621202670942,18598900,34.119998931884766,23.989999771118164,2848.419921875,1091,-0.21497108051664746,19.046375359421713
2020-05-07,186.6055908203125,188.1250942481735,184.98160586317945,188.03962516916567,16164600,31.440000534057617,23.549999237060547,2881.18994140625,1032,-0.1618369497718366,27.615572189241504
2020-05-08,191.0691375732422,192.8070811458554,188.6853938712754,189.7490621152939,23819700,27.979999542236328,24.739999771118164,2929.800048828125,1076,-0.03980967439492698,21.323704865752955
2020-05-11,195.06735229492188,196.24497934248924,192.19928375372407,192.57915596716074,17920700,27.56999969482422,24.139999389648438,2930.18994140625,1051,0.37047560495831017,29.96727191319533
2020-05-12,190.2333984375,197.58404277295716,189.95799327042155,196.5393725022556,17826800,33.040000915527344,25.780000686645508,2870.1201171875,1009,0.28336626134166387,29.37637057678066
2020-05-13,189.42616271972656,194.38355706913464,188.0206037480709,193.37688273213465,22429700,35.279998779296875,25.290000915527344,2820.0,1175,0.17498647054746955,24.283012952340187
2020-05-14,191.17361450195312,191.61997233016956,184.2693275017505,185.66538037022383,20025900,32.61000061035156,27.559999465942383,2852.5,929,0.12424571929359202,26.96270887709472
2020-05-15,193.43386840820312,194.20313352191508,190.03397309975682,190.60378139845267,17209500,31.889999389648438,29.43000030517578,2863.699951171875,967,0.20735512091217193,22.373392134503174
2020-05-18,204.45034790039062,204.6307922773309,199.78734175675166,201.81019683752947,23556600,29.299999237060547,31.81999969482422,2953.909912109375,1080,0.2718719166057448,44.91521809556803
2020-05-19,206.2737579345703,209.49322351156715,204.36487613816914,205.82740011048907,21438100,30.530000686645508,32.5,2922.93994140625,895,0.18291329668242476,23.905971106337052
2020-05-20,205.88436889648438,210.0316910588572,199.98677116975801,208.93289616667872,38324100,27.989999771118164,33.4900016784668,2971.610107421875,1694,0.2785390944553458,16.460653565325234
2020-05-21,201.4873046875,203.78556496273092,198.98960207623495,200.66106014244025,29850700,29.530000686645508,33.91999816894531,2948.510009765625,1378,0.13537727189853327,34.88839842343651
2020-05-22,189.65408325195312,194.5735107486065,188.97980793604285,193.00650534809157,51979300,28.15999984741211,33.25,2955.449951171875,2169,0.17297960833723486,47.5186464374326
2020-05-26,191.57247924804688,196.39693165470234,190.88869767915423,195.58019336359146,28683200,28.010000228881836,34.349998474121094,2991.77001953125,1285,0.1728837548328448,10.522677392800126
2020-05-27,191.0596466064453,192.778606850169,186.85250441578054,192.778606850169,23605400,27.6200008392334,32.810001373291016,3036.1298828125,980,0.07672736639653846,19.464371746289206
2020-05-28,189.4546661376953,192.18977796122016,187.67872658333602,188.98931035767248,18763200,28.59000015258789,33.709999084472656,3029.72998046875,957,0.17031740787564176,19.007488781791857
2020-05-29,196.95724487304688,197.42260063846606,186.8050030352439,189.9389994239787,43179500,27.510000228881836,35.4900016784668,3044.31005859375,1809,0.258746149857221,31.644080020120498
2020-06-01,196.17849731445312,196.7767952927779,193.68079490100436,195.5421889309852,16169700,28.229999542236328,35.439998626708984,3055.72998046875,919,0.42742179475325204,15.789812513767687
2020-06-02,203.54812622070312,203.77605823208216,196.7483067054468,196.78630261960762,22485800,26.84000015258789,36.810001373291016,3080.820068359375,1064,0.49625463213321214,39.330010439599405
2020-06-03,207.61282348632812,207.95471426425786,202.99730522987474,204.75424676752382,19999500,25.65999984741211,37.290000915527344,3122.8701171875,1040,0.4227488460214463,36.627814024649595
2020-06-04,207.0714874267578,208.932895966953,205.43802539018867,206.3497244575205,14962400,25.809999465942383,37.40999984741211,3112.35009765625,1188,0.346143156176667,22.869637743163455
2020-06-05,208.50555419921875,209.49323068965117,207.69830759834093,208.93291407977895,11983200,24.520000457763672,39.54999923706055,3193.929931640625,1017,0.3644154896225795,20.43021660635906
2020-06-08,207.98321533203125,209.3127826016022,204.49783624783072,208.55303815681674,12731200,25.809999465942383,38.189998626708984,3232.389892578125,1025,0.30930266123224487,23.53209880092295
2020-06-09,209.61669921875,209.61669921875,205.3240733995769,205.4285404380257,14140100,27.56999969482422,38.939998626708984,3207.179931640625,992,0.189323406465555,21.63150929550753
2020-06-10,212.4277801513672,213.6813845632458,209.50273217270976,210.83229943573588,13372400,27.56999969482422,39.599998474121094,3190.139892578125,808,0.067597704322222,23.232286766909844
2020-06-11,204.412353515625,208.88540877394027,202.81685840753113,207.03350645389907,15560300,40.790000915527344,36.34000015258789,3002.10009765625,997,0.03576899452785394,33.09442588147988
2020-06-12,206.69161987304688,208.45805315827278,203.12077187860123,207.5083581552738,12716500,36.09000015258789,36.2599983215332,3041.31005859375,1006,0.24416012168715923,16.816023802777405
2020-06-15,206.11228942871094,206.76758124877986,202.04759628898486,203.33918197299465,17419900,34.400001525878906,37.119998931884766,3066.590087890625,1246,0.11065914167939683,19.451818169599726
2020-06-16,211.4210968017578,213.52942086642787,209.02787582931805,209.88259553501857,17212400,33.66999816894531,38.380001068115234,3124.739990234375,980,0.1354233472796589,33.668702276950064
2020-06-17,212.96910095214844,213.6813721927911,211.30713472398227,213.11154940379876,12486700,33.470001220703125,37.959999084472656,3113.489990234375,1030,0.25270503790191223,23.17783170128713
2020-06-18,212.29481506347656,214.659560843001,211.70600879749847,212.48476565745275,10358800,32.939998626708984,38.84000015258789,3115.340087890625,996,0.29200667312832806,19.503225733005678
2020-06-19,209.54071044921875,215.10592389429968,209.01837528545252,214.99196512809473,19545200,35.119998931884766,39.75,3097.739990234375,883,0.26620087269919435,21.757779066597365
2020-06-22,210.27197265625,210.9082665649715,208.40582546598517,209.80661689112728,13303600,31.770000457763672,40.459999084472656,3117.860107421875,1114,0.1488930408142729,24.786147746822564
2020-06-23,217.24273681640625,218.64354277377734,213.23502265442102,213.79533924089105,18263400,31.3700008392334,40.369998931884766,3131.2900390625,1075,0.1955790160638456,29.98993074666085
2020-06-24,214.8400115966797,219.40804238835182,212.97100956844642,216.81537900492637,12159500,33.84000015258789,38.0099983215332,3050.330078125,1079,0.12531210965076633,29.410186867777092
2020-06-25,210.9842529296875,213.38698021436485,209.7591382167025,213.29200491417203,14953100,32.220001220703125,38.720001220703125,3083.760009765625,909,0.18319446782322196,23.96247303901285
2020-06-26,204.8587188720703,211.079209651968,202.75988650449244,211.03173649398695,19340600,34.72999954223633,38.4900016784668,3009.050048828125,1140,0.25003745475454286,30.754390743134046
2020-06-29,204.20343017578125,205.60897476793008,201.1644089665961,204.2129219092863,12333000,31.780000686645508,39.70000076293945,3053.239990234375,859,0.46648850535924646,14.26544140579462
2020-06-30,204.84922790527344,205.54250126306772,202.18058702239128,204.88722382392348,12933800,30.43000030517578,39.27000045776367,3100.2900390625,1058,0.41565351330283673,19.074249993994165
2020-07-01,205.08663940429688,205.65646222037026,203.9375165298503,204.95368267937258,11788100,28.6200008392334,39.81999969482422,3115.860107421875,1219,0.41855961746088743,25.45604092028399
2020-07-02,212.351806640625,213.7051104153023,208.98987824385478,210.68984039967128,18128700,27.68000030517578,40.650001525878906,3130.010009765625,900,0.4908225952577446,40.29057470276159
2020-07-06,227.9268035888672,228.38265313851008,221.1080003372743,221.57334162023616,33702900,27.940000534057617,40.630001068115234,3179.719970703125,1437,0.6199661949555515,61.56473697815001
2020-07-07,224.61236572265625,229.16141301915664,224.25149146624295,228.88599334612965,16491600,29.43000030517578,40.619998931884766,3145.320068359375,1009,0.5890175084828349,29.881551029559795
2020-07-08,244.7174072265625,245.48665787866227,231.74458419093204,232.54232453450248,39922700,28.079999923706055,40.900001525878906,3169.93994140625,1673,0.7099202963291442,59.236625587304204
2020-07-09,248.42120361328125,254.51825822296405,243.03644923101655,252.1914938962529,36803900,29.260000228881836,39.619998931884766,3152.050048828125,1453,0.7280522843010386,25.913550667198606
2020-07-10,247.87989807128906,248.72511153969427,242.84651173707547,247.1201246915187,20335000,27.290000915527344,40.54999923706055,3185.0400390625,1007,0.7412843307790559,17.18849577889441
2020-07-13,239.00975036621094,252.29598926981842,238.06954705431886,248.29778124326364,21568700,32.189998626708984,40.099998474121094,3155.219970703125,940,0.3625978412843708,44.5449016149601
2020-07-14,236.07518005371094,237.1863214422447,229.0949161487223,234.16629835923433,19782600,29.520000457763672,40.290000915527344,3197.52001953125,1047,0.45486839307593635,20.155074753544007
2020-07-15,236.67349243164062,239.79798254089906,234.1377940818275,238.82928960339714,12614700,27.760000228881836,41.20000076293945,3226.56005859375,908,0.3834918481511803,25.73569573615226
2020-07-16,230.301025390625,232.72275041152827,228.62956749534175,229.60775213461253,18032100,28.0,40.75,3215.570068359375,1154,0.24661950291702628,37.92733961040554
2020-07-17,234.70762634277344,235.4578790314231,232.1814341151347,234.1473097596253,18742400,25.68000030517578,40.59000015258789,3224.72998046875,921,0.0347870275859776,38.715146888367954
2020-07-20,241.9917755126953,244.7079182260858,239.73149682332308,243.54928919129796,19015000,24.459999084472656,40.810001373291016,3251.840087890625,967,0.09113081377830105,33.46906274720473
2020-07-21,244.92633056640625,248.74412295064937,243.61574685136105,248.06981864471746,17120700,24.84000015258789,41.959999084472656,3257.300048828125,1081,0.26424519910988725,29.62494713958769
2020-07-22,239.03822326660156,243.37832178431196,237.04387250583142,242.8939825619525,19682200,24.31999969482422,41.900001525878906,3276.02001953125,876,0.18802966111060695,43.42841905319097
2020-07-23,239.2091827392578,244.69841871443091,236.17965335164305,239.41811679986543,25712000,26.079999923706055,41.06999969482422,3235.659912109375,1222,0.12867270098650296,17.26939022512708
2020-07-24,236.4740447998047,236.92989432260703,229.72171306141547,232.63728354142765,17221500,25.84000015258789,41.290000915527344,3215.6298828125,1130,0.010755125715565285,18.041840867771256
2020-07-27,238.24049377441406,240.14937555160998,233.4445310155611,234.67913744227513,18966900,24.739999771118164,41.599998474121094,3239.409912109375,839,0.049191365756565505,14.334924161586644
2020-07-28,236.5215606689453,238.99075916235748,236.02771517378417,238.5159116261786,9878700,25.440000534057617,41.040000915527344,3218.43994140625,1018,0.05821762659979679,27.171118788590626
2020-07-29,239.75050354003906,241.5074451135458,237.51872895042325,237.74664647956425,11493600,24.100000381469727,41.27000045776367,3258.43994140625,1025,0.09623010823847082,17.410144370597816
2020-07-30,240.0259246826172,241.0895784683263,237.0628663648338,239.03823374629073,7032900,24.760000228881836,39.91999816894531,3246.219970703125,1078,0.0513897439565859,18.71279590135879
2020-07-31,238.39244079589844,241.6024000127789,235.6193331599872,241.4124639127403,12304100,24.459999084472656,40.27000045776367,3271.1201171875,876,0.017154141779362357,25.589289805290683
2020-08-03,244.96434020996094,247.53800564566103,241.2225394448626,241.24153740314125,11530300,24.280000686645508,41.0099983215332,3294.610107421875,867,-0.034958919283404596,34.70966082786322
2020-08-04,249.01004028320312,249.35191657123002,245.80006655001353,246.9966625404989,10994500,23.760000228881836,41.70000076293945,3306.510009765625,1052,0.1848744491397002,30.384956996980087
2020-08-05,251.58372497558594,252.59610896474084,248.5874381830292,250.47256898920682,10673800,22.989999771118164,42.189998626708984,3327.77001953125,1029,0.13782667999945988,26.27928245042116
2020-08-06,252.31497192382812,252.33398437340853,246.16096659744716,250.1686808359055,10359500,22.649999618530273,41.95000076293945,3349.159912109375,1025,0.2593160125291509,27.84761653242579
2020-08-07,239.41810607910156,244.79338305004532,235.11598905402477,244.46098401636408,22529600,22.209999084472656,41.220001220703125,3351.280029296875,1116,0.30196296437725123,40.79549413184943
2020-08-10,235.6478271484375,239.08571844278566,233.71994744005153,236.79694999390716,13621700,22.1299991607666,41.939998626708984,3360.469970703125,931,0.2877891561127684,24.488862657715835
2020-08-11,235.92323303222656,240.15887915990018,235.3629164532945,238.64885307821456,10681800,24.030000686645508,41.61000061035156,3333.68994140625,1023,0.17919534497881356,16.72106182995826
2020-08-12,242.35267639160156,243.19788989525105,236.17015248807624,236.71148560953716,11112300,22.280000686645508,42.66999816894531,3380.35009765625,1029,0.2228649194675506,37.77709345214061
2020-08-13,240.9566192626953,244.04312804732425,240.15887893163207,243.49231769339664,8794500,22.1299991607666,42.2400016784668,3373.429931640625,928,0.1741709025408994,27.382211039196704
2020-08-14,241.1940460205078,242.90349995922494,238.98125487916786,242.63758651222406,7876400,22.049999237060547,42.0099983215332,3372.85009765625,1186,0.16224890737975695,22.74880191412271
2020-08-17,244.0336151123047,244.4277466459582,237.50447658478828,240.2728310885961,9760000,21.350000381469727,42.88999938964844,3381.989990234375,1047,0.23628022972191615,31.80395089620292
2020-08-18,246.16094970703125,248.269273715915,243.178893566787,245.69557946013254,13267800,21.510000228881836,42.88999938964844,3389.780029296875,880,0.11748178306025993,18.468487382182207
2020-08-19,247.4810028076172,248.14580086359874,244.43249014224014,247.76592868120488,14096500,22.540000915527344,42.93000030517578,3374.85009765625,1065,0.18871304262904537,31.017401041433125
2020-08-20,244.99281311035156,245.85703901284384,241.39346105104644,243.96715529274198,21460800,22.719999313354492,42.58000183105469,3385.510009765625,945,0.11879235571308455,32.643224818142365
