Date,open,high,low,close,volume,dividends,stock_splits,returns,log_returns,volatility_20d,volume_ma20,volume_ratio,price_range,gap,tr,atr_14,vix_close,vix_change,vix_ma20,vix_zscore,oil_close,oil_change,oil_ma20,sp500_close,sp500_returns,nasdaq_close,nasdaq_returns,russell_close,russell_returns,space_etf_close,space_etf_returns,industrials_close,industrials_returns,synthetic_pcr,twitter_mentions,twitter_mentions_ma7,twitter_mentions_zscore,sentiment_score,sentiment_ma7,news_sentiment,news_count,search_interest,search_interest_zscore,wsb_mentions,wsb_sentiment,wsb_mentions_zscore
2021-08-25 04:00:00+00:00,11.581000328063965,11.600000381469727,9.979999542236328,10.430000305175781,5600000,0.0,0.0,-0.04506234451360236,-0.04610922284557942,1.771948446214862,7256815.0,0.29647992955587266,0.15532126479703837,0.05465001708018764,1.0799999237060547,2.1164285796029225,,,,,47.810001373291016,-0.0069023597903312695,48.93800029754639,421.7948303222656,-0.005903176189514636,364.59820556640625,-0.006349796780053207,210.00094604492188,-0.01060401135771949,20.5,-0.002438987173685181,97.55897521972656,-0.004395550255136937,0.7494495412844037,297.0,338.00669633475565,1.2754665866126331,-0.25623336587953105,0.04271452767132319,-0.08808434211782501,7,54.50972810751708,0.5610458847446883,14,-0.49647959244057116,-0.3069668563577543
2021-08-26 04:00:00+00:00,11.0,11.039999961853027,9.960000038146973,9.960000038146973,3293800,0.0,0.0,-0.04506234451360236,-0.04610922284557942,1.771948446214862,7256815.0,0.29647992955587266,0.1084337268644213,0.05465001708018764,1.0799999237060547,2.1164285796029225,,,,,47.47999954223633,-0.0069023597903312695,48.93800029754639,419.3049011230469,-0.005903176189514636,362.2830810546875,-0.006349796780053207,207.7740936279297,-0.01060401135771949,20.450000762939453,-0.002438987173685181,97.1301498413086,-0.004395550255136937,0.7494495412844037,350.06234451360234,338.00669633475565,1.2754665866126331,-0.019102776260016902,0.04271452767132319,-0.02113514891464514,3,64.72630250663057,0.5610458847446883,14,0.05802578893743674,-0.3069668563577543
2021-08-27 04:00:00+00:00,10.314000129699707,10.5,9.5,10.350000381469727,2825000,0.0,0.0,0.0391566608262095,0.038409481141831694,1.771948446214862,7256815.0,0.29647992955587266,0.09661835392686212,0.035542177730613245,1.0,2.1164285796029225,,,,,48.150001525878906,0.014111246632312335,48.93800029754639,423.05377197265625,0.008940679776383575,365.8045654296875,0.009720256228218371,213.63365173339844,0.028201581838983802,20.854999542236328,0.019804340547059374,97.80130767822266,0.006909881617711999,0.7494495412844037,331.15666082620953,338.00669633475565,1.2754665866126331,0.2412615421612916,0.04271452767132319,0.13032280186414968,4,44.85357191898787,0.5610458847446883,18,0.31624299088822205,-0.3069668563577543
2021-08-30 04:00:00+00:00,10.5,10.510000228881836,9.800000190734863,10.029999732971191,2265000,0.0,0.0,-0.030917935913456818,-0.031405981217523776,1.771948446214862,7256815.0,0.29647992955587266,0.07078764277660145,0.014492716232052266,0.7100000381469727,2.1164285796029225,,,,,48.400001525878906,0.005192107831307746,48.93800029754639,424.91424560546875,0.004397723779030027,369.9096374511719,0.011222036052673134,212.7561492919922,-0.0041075103771633925,21.1299991607666,0.013186268260199752,97.68944549560547,-0.0011437698050543732,0.7494495412844037,332.9179359134568,338.00669633475565,1.2754665866126331,0.07846042878980239,0.04271452767132319,-0.2411028379348646,7,51.44181991508929,0.5610458847446883,22,0.11352100121043857,-0.3069668563577543
2021-08-31 04:00:00+00:00,10.020999908447266,10.199999809265137,9.65999984741211,10.029999732971191,2193800,0.0,0.0,0.0,0.0,1.771948446214862,7256815.0,0.29647992955587266,0.05383848217641606,-0.0008972906045392046,0.5399999618530273,2.1164285796029225,,,,,48.040000915527344,-0.007438028905000671,48.93800029754639,424.2847595214844,-0.001481442645179909,369.6080627441406,-0.00081526588252534,213.17137145996094,0.0019516341565239959,21.03499984741211,-0.004495944965813514,97.41913604736328,-0.002767028176594022,0.7494495412844037,308.0,338.00669633475565,1.2754665866126331,-0.001926037973439464,0.04271452767132319,-0.16216869318141738,6,58.69127537218194,0.5610458847446883,19,-0.0028777647786221504,-0.3069668563577543
2021-09-01 04:00:00+00:00,10.180000305175781,10.300000190734863,9.979999542236328,10.140000343322754,1942600,0.0,0.0,0.010967159848465524,0.01090745667046421,1.771948446214862,7256815.0,0.29647992955587266,0.03155824829032253,0.014955192043674672,0.32000064849853516,2.1164285796029225,,,,,47.93000030517578,-0.002289771195986945,48.93800029754639,424.5101623535156,0.0005312536615396102,370.22088623046875,0.0016580360335709532,214.60557556152344,0.006727939552764406,21.1299991607666,0.004516249776259418,97.04627990722656,-0.003827339835527188,0.7494495412844037,303.96715984846554,338.00669633475565,1.2754665866126331,-0.07800200242559507,0.04271452767132319,0.22431126113048244,3,35.60406392169783,0.5610458847446883,16,-0.07030997791088463,-0.3069668563577543
2021-09-02 04:00:00+00:00,10.199999809265137,12.270000457763672,10.0,11.630000114440918,4138800,0.0,0.0,0.1469427732415549,0.13709994434942446,1.771948446214862,7256815.0,0.29647992955587266,0.19518490416393228,0.005917106894566605,2.270000457763672,2.1164285796029225,,,,,48.95000076293945,0.021281044257650983,48.93800029754639,425.81622314453125,0.003076630212512921,370.04583740234375,-0.000472822670561146,216.096435546875,0.006946976943402738,21.2450008392334,0.005442578468262793,98.09027099609375,0.010757662116108069,0.7494495412844037,442.9427732415549,338.00669633475565,1.2754665866126331,0.3345439052867509,0.04271452767132319,0.07556678857903071,6,69.97826125027132,0.5610458847446883,26,0.25763460864713617,-0.3069668563577543
2021-09-03 04:00:00+00:00,11.75,14.34000015258789,11.010000228881836,13.520000457763672,9994700,0.0,0.0,0.1625107759866613,0.15058212810235644,1.771948446214862,7256815.0,0.29647992955587266,0.2463017611655367,0.010318132792628155,3.3299999237060547,2.1164285796029225,,,,,48.65999984741211,-0.0059244312769635155,48.93800029754639,425.7128601074219,-0.00024274095605392176,371.1839599609375,0.0030756258916007084,215.09622192382812,-0.0046285521578162125,21.190000534057617,-0.0025888586963108695,97.49370574951172,-0.006081798332535859,0.7494495412844037,461.5107759866613,361.5082357614215,1.2754665866126331,0.6337174578439708,0.16985035963182346,0.5353959394583387,7,61.790307525919474,0.5610458847446883,19,-0.04899806848862853,-0.3069668563577543
2021-09-07 04:00:00+00:00,15.020000457763672,16.459999084472656,14.069999694824219,14.5,15909100,0.0,0.0,0.07248517078811023,0.06997854495345152,1.771948446214862,7256815.0,0.29647992955587266,0.16482754411368533,0.11094674180566658,2.9399986267089844,2.1164285796029225,,,,,48.040000915527344,-0.012741449523817394,48.93800029754639,424.1907043457031,-0.0035755456420429876,371.7092590332031,0.0014151987395170096,213.6147918701172,-0.006887289978694033,21.155000686645508,-0.0016517152680508573,95.80651092529297,-0.01730567949231121,0.7494495412844037,374.4851707881102,364.997210943494,1.2754665866126331,0.6677304781986995,0.2679693959830686,0.6853009785382393,6,32.8851151463506,0.5610458847446883,19,0.18849223466055937,-0.3069668563577543
2021-09-08 04:00:00+00:00,14.744999885559082,15.699999809265137,14.510000228881836,15.09000015258789,6717300,0.0,0.0,0.040689665695716526,0.039883633465083605,1.771948446214862,7256815.0,0.29647992955587266,0.07886014369451277,0.01689654383166083,1.1999998092651367,2.1164285796029225,,,,,48.59000015258789,0.011448776573248942,48.93800029754639,423.6739501953125,-0.0012182118681447474,370.4154968261719,-0.003480575680025466,211.28419494628906,-0.010910278747200186,20.915000915527344,-0.011344824548725652,95.93701171875,0.0013621286507217167,0.7494495412844037,335.68966569571654,365.64478306770934,1.2754665866126331,0.9786232605879042,0.37330678432972764,0.5946602082699795,1,53.7138184160344,0.5610458847446883,17,-0.009168108012326237,-0.3069668563577543
2021-09-09 04:00:00+00:00,16.270000457763672,21.34000015258789,16.270000457763672,20.719999313354492,43147800,0.0,0.0,0.37309470535698264,0.31706710136040744,1.771948446214862,7256815.0,0.29647992955587266,0.2446911130714417,0.07819750120899864,6.25,2.1164285796029225,,,,,47.75,-0.017287510803663864,48.93800029754639,421.860595703125,-0.004280070774593359,369.1410827636719,-0.0034404987734572012,211.18038940429688,-0.0004913076532704341,20.8799991607666,-0.0016735239411228564,95.47093200683594,-0.004858184589701664,0.7494495412844037,672.0947053569826,414.0986072739273,1.2754665866126331,1.0,0.504955294502613,0.8277065712171625,10,44.35546566135884,0.5610458847446883,50,0.4908034814283101,-0.3069668563577543
2021-09-10 04:00:00+00:00,20.280000686645508,20.8700008392334,17.809999465942383,18.690000534057617,13557400,0.0,0.0,-0.09797291730547963,-0.10311073421003736,1.771948446214862,7256815.0,0.29647992955587266,0.16372398533188734,-0.021235455660724642,3.0600013732910156,2.1164285796029225,,,,,48.79999923706055,0.02198951281802186,48.93800029754639,418.5343322753906,-0.00788474548610163,366.33953857421875,-0.007589358974835925,209.11398315429688,-0.009785029073149154,20.790000915527344,-0.004310260960563861,95.04212951660156,-0.004491445524001714,0.7494495412844037,390.97291730547965,425.95188117471014,1.2754665866126331,1.0,0.6480875856416758,0.9406873306265983,8,46.026519680818886,0.5610458847446883,57,0.09808367239061605,-0.3069668563577543
2021-09-13 04:00:00+00:00,18.3799991607666,18.40999984741211,15.029999732971191,15.399999618530273,8788100,0.0,0.0,-0.17603000650172163,-0.19362116539316065,1.771948446214862,7256815.0,0.29647992955587266,0.21948053234844783,-0.016586482848201075,3.660000801086426,2.1164285796029225,,,,,49.47999954223633,0.013934432700961175,48.93800029754639,419.60552978515625,0.0025594017674535063,366.0865783691406,-0.0006905075167770169,210.30288696289062,0.005685434281630597,20.665000915527344,-0.006012505747733821,95.29381561279297,0.002648152955657901,0.7494495412844037,478.03000650172163,450.81800212517527,1.2754665866126331,0.468380809948189,0.726142273123645,0.37657954624463874,8,53.50501496822105,0.5610458847446883,43,0.37789529865287974,-0.3069668563577543
2021-09-14 04:00:00+00:00,15.890000343322754,16.969999313354492,15.130000114440918,15.779999732971191,5329500,0.0,0.0,0.024675332717779996,0.024375813846928704,1.771948446214862,7256815.0,0.29647992955587266,0.116603246517744,0.03181822967079038,1.8399991989135742,2.1164285796029225,,,,,49.310001373291016,-0.0034356946345603934,48.93800029754639,417.341064453125,-0.005396652739992902,365.0458068847656,-0.0028429654236751256,207.62313842773438,-0.012742328808967418,20.40999984741211,-0.012339755955376286,94.14725494384766,-0.012031847623817815,0.7494495412844037,326.67533271778,434.20836776463597,1.2754665866126331,0.3308752256959548,0.7256181760392454,0.6949606389067791,9,60.50399535874439,0.5610458847446883,60,0.42122302678039547,-0.3069668563577543
